customer_id,monetary_dnn,monetary_btyd,frequency_dnn,frequency_btyd,recency,T,time_between,avg_basket_value,avg_basket_size,cnt_returns,has_returned,frequency_btyd_clipped,monetary_btyd_clipped,target_monetary_clipped,target_monetary
18008,2065.41,386.91999999999996,6,5,115,138,19.17,344.24,252.83,0,0,5,386.92,2116.19,2116.19
15555,1752.68,310.85,6,5,179,189,29.83,292.11,228.0,0,0,5,310.85,4758.2,4758.2
13842,1828.47,303.58,6,5,167,186,27.83,304.75,121.5,0,0,5,303.58,3385.62,3385.62
14415,2729.27,373.398,6,5,178,180,29.67,454.88,210.33,0,0,5,373.4,5811.56,5811.56
13911,1703.91,273.67600000000004,6,5,111,128,18.5,283.99,244.17,0,0,5,273.68,2580.91,2580.91
17819,3424.67,566.64,6,5,189,191,31.5,570.78,164.5,0,0,5,566.64,3661.07,3661.07
13983,1681.0600000000002,270.34000000000003,6,5,179,186,29.83,280.18,132.17,0,0,5,270.34,2590.46,2590.46
13784,1028.43,182.958,6,5,147,152,24.5,171.41,234.17,0,0,5,182.96,2462.79,2462.79
13969,1998.46,336.17400000000004,6,5,182,185,30.33,333.08,180.83,0,0,5,336.17,8986.69,8986.69
14702,1222.15,180.69,6,5,84,185,14.0,203.69,66.0,0,0,5,180.69,3250.64,3250.64
17894,867.85,152.216,6,5,81,186,13.5,144.64,53.5,0,0,5,152.22,1119.81,1119.81
17975,2685.92,395.30333333333334,7,6,174,186,24.86,383.7,125.57,0,0,6,395.3,4393.61,4393.61
15570,2469.87,278.88857142857142,8,7,163,189,20.38,308.73,116.0,0,0,7,278.89,4109.97,4109.97
14534,1858.4500000000003,188.38500000000002,9,8,132,138,14.67,206.49,97.22,0,0,8,188.39,4075.35,4075.35
17857,8711.340000000002,922.0175,9,8,159,185,17.67,967.93,562.89,0,0,8,922.02,26763.34,26763.34
13069,2518.2900000000004,198.70818181818183,12,11,189,189,15.75,209.86,220.08,0,0,11,198.71,3740.52,3740.52
15005,2860.4199999999996,219.82666666666663,13,12,179,186,13.77,220.03,136.77,0,0,12,219.83,6180.49,6180.49
15465,5031.3600000000006,374.63416666666672,13,12,189,189,14.54,387.03,58.69,0,0,12,374.63,6945.02,6945.02
12748,9790.2900000000027,227.56604651162795,44,43,191,193,4.34,222.51,134.25,0,0,43,227.57,30922.14,30922.14
14748,667.17,98.375,3,2,156,188,52.0,222.39,192.67,1,1,2,98.38,1311.79,1311.79
15081,230.60000000000002,59.725,3,2,163,187,54.33,76.87,37.0,1,1,2,59.73,487.35,487.35
12656,1621.3500000000001,829.80000000000007,3,2,39,62,13.0,540.45,223.33,1,1,2,829.8,3982.72,3982.72
18232,360.48,126.315,3,2,8,17,2.67,120.16,55.67,1,1,2,126.31,582.47,582.47
12633,1706.2,346.69,3,2,101,107,33.67,568.73,306.0,1,1,2,346.69,2140.63,2140.63
16626,1389.7800000000002,297.015,3,2,82,86,27.33,463.26,251.0,1,1,2,297.01,4379.65,4379.65
13941,2043.36,474.12,3,2,75,192,25.0,681.12,314.67,1,1,2,474.12,4912.41,4912.41
13157,478.29,140.235,3,2,63,118,21.0,159.43,155.0,1,1,2,140.24,1721.57,1721.57
16676,1065.1,200.09333333333336,4,3,133,157,33.25,266.28,101.75,1,1,3,200.09,1558.72,1558.72
18245,1246.79,293.68666666666667,4,3,144,175,36.0,311.7,254.0,1,1,3,293.69,2507.56,2507.56
16316,1780.81,490.8633333333334,4,3,152,178,38.0,445.2,223.5,1,1,3,490.86,2755.56,2755.56
16156,1044.57,246.91,4,3,104,130,26.0,261.14,115.0,1,1,3,246.91,3024.62,3024.62
17416,3403.01,429.43333333333339,4,3,84,101,21.0,850.75,502.75,1,1,3,429.43,6838.34,6838.34
13549,510.46999999999997,108.99,4,3,50,62,12.5,127.62,76.5,1,1,3,108.99,916.12,916.12
15140,1123.1999999999998,225.68333333333331,4,3,73,84,18.25,280.8,224.0,1,1,3,225.68,2350.0,2350.0
17739,1065.47,235.13666666666668,4,3,169,180,42.25,266.37,101.5,1,1,3,235.14,2786.05,2786.05
17629,576.19,112.51333333333334,4,3,145,179,36.25,144.05,109.0,1,1,3,112.51,1784.12,1784.12
15671,1016.1300000000001,219.98000000000002,4,3,28,90,7.0,254.03,139.75,1,1,3,219.98,2635.49,2635.49
13636,533.95,126.48333333333333,4,3,37,105,9.25,133.49,74.25,1,1,3,126.48,941.62,941.62
16143,1569.0700000000002,303.33000000000004,5,4,157,189,31.4,313.81,107.0,1,1,4,303.33,2419.84,2419.84
13993,1488.57,291.355,5,4,125,150,25.0,297.71,80.8,1,1,4,291.36,3409.66,3409.66
14895,4684.1100000000006,1182.44,5,4,140,142,28.0,936.82,368.0,1,1,4,1182.44,11020.26,11020.26
12775,1129.88,228.85750000000002,5,4,122,131,24.4,225.98,143.2,1,1,4,228.86,1351.24,1351.24
15241,1047.5100000000002,163.04500000000002,5,4,100,103,20.0,209.5,194.6,1,1,4,163.05,1738.59,1738.59
16983,874.17000000000007,177.67000000000002,5,4,189,189,37.8,174.83,104.2,1,1,4,177.67,1920.2,1920.2
13047,1653.68,321.7625,5,4,154,193,30.8,330.74,135.0,1,1,4,321.76,3089.1,3089.1
15034,2655.58,453.17,5,4,121,173,24.2,531.12,265.6,1,1,4,453.17,4277.66,4277.66
18172,3708.91,744.03199999999993,6,5,83,114,13.83,618.15,234.33,1,1,5,744.03,7490.17,7490.17
12662,1805.3799999999999,308.78,6,5,186,193,31.0,300.9,168.33,1,1,5,308.78,3817.08,3817.08
14525,1954.94,298.52799999999996,6,5,179,181,29.83,325.82,182.5,1,1,5,298.53,4221.37,4221.37
17460,452.63000000000005,86.545999999999992,6,5,148,193,24.67,75.44,29.33,1,1,5,86.55,452.63,452.63
16523,2805.7,343.63333333333327,7,6,116,135,16.57,400.81,178.71,1,1,6,343.63,9304.27,9304.27
12437,1920.34,218.2342857142857,8,7,133,151,16.63,240.04,159.88,1,1,7,218.23,4896.66,4896.66
13018,3669.0099999999998,370.86777777777775,10,9,99,115,9.9,366.9,266.1,1,1,9,370.87,7272.75,7272.75
17811,4047.83,214.54777777777778,19,18,146,153,7.68,213.04,96.84,1,1,18,214.55,7677.71,7677.71
12971,4741.2399999999989,142.30666666666664,34,33,182,192,5.35,139.45,103.03,1,1,33,142.31,10851.66,10851.66
15201,590.49,96.336666666666659,4,3,47,67,11.75,147.62,161.75,2,1,3,96.34,927.84,927.84
15785,1318.6200000000001,130.01333333333335,4,3,105,115,26.25,329.66,188.0,2,1,3,130.01,2303.75,2303.75
16875,758.29,129.83,4,3,98,159,24.5,189.57,94.0,2,1,3,129.83,2023.47,2023.47
14676,1143.52,286.1925,5,4,94,121,18.8,228.7,215.6,2,1,4,286.19,2543.24,2543.24
13862,1130.46,141.072,6,5,147,152,24.5,188.41,133.83,2,1,5,141.07,2187.31,2187.31
12483,1257.61,125.00833333333333,7,6,156,159,22.29,179.66,89.14,2,1,6,125.01,2327.13,2327.13
14849,2406.21,292.90999999999997,8,7,167,193,20.88,300.78,192.13,2,1,7,292.91,7904.28,7904.28
12431,3125.63,345.9225,9,8,183,193,20.33,347.29,140.0,2,1,8,345.92,6416.39,6416.39
15498,6846.15,712.71499999999992,11,10,182,187,16.55,622.38,315.0,2,1,10,712.71,12396.46,12396.46
14543,1918.24,166.38400000000001,11,10,182,184,16.55,174.39,38.73,2,1,10,166.38,2916.17,2916.17
17581,3183.4599999999996,399.44666666666666,7,6,166,192,23.71,454.78,224.0,3,1,6,399.45,10736.11,10736.11
15093,3209.7999999999997,431.01166666666671,7,6,173,192,24.71,458.54,415.71,3,1,6,431.01,4410.14,4410.14
15696,1550.8499999999997,132.17499999999995,9,8,113,146,12.56,172.32,79.22,3,1,8,132.17,2644.46,2644.46
14227,2389.02,236.04571428571427,8,7,99,104,12.38,298.63,159.13,4,1,7,236.05,3315.71,3315.71
13081,14199.06,1479.035,9,8,167,191,18.56,1577.67,1060.0,4,1,8,1479.04,27964.48,27964.48
13777,11154.07,268.75941176470587,18,17,189,193,10.5,619.67,306.44,4,1,17,268.76,25748.35,25748.35
13319,4918.7000000000016,412.23750000000013,13,12,181,187,13.92,378.36,162.15,5,1,12,412.24,10664.34,10664.34
14180,3325.8700000000003,164.42736842105265,20,19,187,192,9.35,166.29,24.8,5,1,19,164.43,4640.77,4640.77
13458,6192.13,417.18916666666672,13,12,173,179,13.31,476.32,282.92,6,1,12,417.19,9537.92,9537.92
