customer_id,monetary_dnn,monetary_btyd,frequency_dnn,frequency_btyd,recency,T,time_between,avg_basket_value,avg_basket_size,cnt_returns,has_returned,frequency_btyd_clipped,monetary_btyd_clipped,target_monetary_clipped,target_monetary
17042,495.39,222.18,2,1,51,67,25.5,247.69,224.5,0,0,1,222.18,1044.38,1044.38
14447,601.03,336.03,2,1,84,100,42.0,300.51,156.5,0,0,1,336.03,1163.23,1163.23
16444,224.18,121.0,2,1,70,84,35.0,112.09,66.0,0,0,1,121.0,638.77,638.77
17648,1107.3899999999999,523.52,2,1,57,69,28.5,553.69,144.5,0,0,1,523.52,1789.55,1789.55
16470,340.71,129.32,2,1,166,178,83.0,170.35,84.5,0,0,1,129.32,757.44,757.44
16348,583.31999999999994,127.62,2,1,49,60,24.5,291.66,147.0,0,0,1,127.62,1469.45,1469.45
14515,765.65,340.25,2,1,27,38,13.5,382.82,185.5,0,0,1,340.25,2102.09,2102.09
14315,856.2,325.8,2,1,75,86,37.5,428.1,192.0,0,0,1,325.8,2456.98,2456.98
13334,2731.84,1071.4,2,1,115,125,57.5,1365.92,675.0,0,0,1,1071.4,3536.82,3536.82
14700,1557.6,836.05,2,1,49,58,24.5,778.8,429.0,0,0,1,836.05,2235.3,2235.3
14621,636.31,330.61,2,1,171,178,85.5,318.15,141.0,0,0,1,330.61,1765.76,1765.76
13637,684.85,262.25,2,1,39,46,19.5,342.43,177.0,0,0,1,262.25,810.5,810.5
14623,397.86,205.18,2,1,49,55,24.5,198.93,97.5,0,0,1,205.18,869.35,869.35
12609,800.73,512.8,2,1,132,138,66.0,400.37,259.0,0,0,1,512.8,1126.85,1126.85
16612,708.90000000000009,428.85,2,1,125,131,62.5,354.45,166.0,0,0,1,428.85,1187.66,1187.66
18236,304.5,181.3,2,1,54,60,27.0,152.25,59.0,0,0,1,181.3,882.24,882.24
15150,1318.0700000000002,816.82,2,1,83,89,41.5,659.04,477.0,0,0,1,816.82,5303.97,5303.97
13865,282.52,159.22,2,1,103,109,51.5,141.26,50.0,0,0,1,159.22,501.56,501.56
15799,481.24,161.02,2,1,149,154,74.5,240.62,269.5,0,0,1,161.02,884.14,884.14
12990,263.9,166.4,2,1,125,130,62.5,131.95,65.0,0,0,1,166.4,409.5,409.5
16126,1844.0,952.65,2,1,112,116,56.0,922.0,269.0,0,0,1,952.65,6287.77,6287.77
14477,523.0,358.0,2,1,113,117,56.5,261.5,150.0,0,0,1,358.0,1307.81,1307.81
17966,283.5,136.5,2,1,77,81,38.5,141.75,337.5,0,0,1,136.5,1098.43,1098.43
12808,281.35,151.95,2,1,184,188,92.0,140.68,54.0,0,0,1,151.95,483.65,483.65
12597,1428.81,912.66,2,1,85,88,42.5,714.4,337.5,0,0,1,912.66,3683.13,3683.13
15681,703.22,357.54,2,1,97,100,48.5,351.61,225.0,0,0,1,357.54,946.36,946.36
14501,251.21,184.28,2,1,136,139,68.0,125.61,80.5,0,0,1,184.28,190.31,190.31
16005,298.08,120.49,2,1,88,90,44.0,149.04,63.5,0,0,1,120.49,615.39,615.39
16370,546.58,271.04,2,1,43,45,21.5,273.29,163.5,0,0,1,271.04,1320.56,1320.56
17088,1399.1100000000001,383.28,2,1,71,73,35.5,699.56,262.5,0,0,1,383.28,1991.01,1991.01
14871,248.60000000000002,108.2,2,1,105,180,52.5,124.3,38.0,0,0,1,108.2,522.38,522.38
15656,306.86,63.91,2,1,64,104,32.0,153.43,50.0,0,0,1,63.91,748.5,748.5
17716,1451.62,786.16,2,1,18,87,9.0,725.81,410.5,0,0,1,786.16,5505.79,5505.79
17463,943.76,234.25,2,1,80,133,40.0,471.88,263.0,0,0,1,234.25,1881.36,1881.36
16493,367.8,240.0,2,1,44,149,22.0,183.9,122.0,0,0,1,240.0,1329.66,1329.66
17769,884.76,508.45,2,1,42,140,21.0,442.38,272.5,0,0,1,508.45,3966.84,3966.84
12429,1719.48,437.98,2,1,138,185,69.0,859.74,326.0,0,0,1,437.98,3750.4,3750.4
17227,366.15,223.9,2,1,112,188,56.0,183.07,96.0,0,0,1,223.9,939.32,939.32
15998,1782.22,918.83,2,1,100,182,50.0,891.11,554.5,0,0,1,918.83,3084.17,3084.17
13750,688.8,363.36,2,1,40,156,20.0,344.4,120.0,0,0,1,363.36,1647.26,1647.26
15810,854.12,476.8,2,1,64,116,32.0,427.06,265.0,0,0,1,476.8,1119.99,1119.99
16915,166.79,112.49,2,1,35,103,17.5,83.39,23.5,0,0,1,112.49,621.68,621.68
16728,326.93,102.44,2,1,28,84,14.0,163.47,105.0,0,0,1,102.44,1054.67,1054.67
16242,387.95000000000005,176.59,2,1,63,97,31.5,193.98,86.5,0,0,1,176.59,3598.26,3598.26
15482,1437.44,713.8,2,1,108,178,54.0,718.72,220.0,0,0,1,713.8,6568.72,6568.72
14167,259.0,110.65,2,1,68,151,34.0,129.5,36.0,0,0,1,110.65,574.84,574.84
14741,495.3,310.8,2,1,11,192,5.5,247.65,205.0,0,0,1,310.8,1400.34,1400.34
14577,468.01,121.11,2,1,130,182,65.0,234.0,95.5,0,0,1,121.11,859.71,859.71
13982,903.8,475.2,2,1,39,185,19.5,451.9,256.0,0,0,1,475.2,1861.11,1861.11
14506,566.86,297.16,2,1,86,189,43.0,283.43,109.5,0,0,1,297.16,2012.17,2012.17
13285,1173.27,506.38,2,1,64,110,32.0,586.63,457.0,0,0,1,506.38,2709.12,2709.12
17160,1205.07,593.16,2,1,16,61,8.0,602.53,475.5,0,0,1,593.16,3518.03,3518.03
17049,1581.8,657.26,2,1,61,95,30.5,790.9,308.0,0,0,1,657.26,5594.78,5594.78
17861,457.98,216.12,2,1,66,139,33.0,228.99,178.5,0,0,1,216.12,2059.2,2059.2
14657,514.45,98.37,2,1,44,146,22.0,257.23,135.0,0,0,1,98.37,838.27,838.27
13743,353.15999999999997,211.44,2,1,42,79,21.0,176.58,210.0,0,0,1,211.44,1340.15,1340.15
14188,760.9,362.9,2,1,96,130,48.0,380.45,206.5,0,0,1,362.9,2018.91,2018.91
16515,622.32999999999993,301.82,2,1,65,131,32.5,311.16,155.0,0,0,1,301.82,1627.13,1627.13
14409,514.9,337.3,2,1,50,188,25.0,257.45,174.5,0,0,1,337.3,1908.25,1908.25
15493,938.5,412.49,2,1,21,90,10.5,469.25,130.0,0,0,1,412.49,1967.25,1967.25
12576,421.65000000000003,154.8,2,1,86,124,43.0,210.83,157.5,0,0,1,154.8,1306.98,1306.98
12619,631.66,425.68,2,1,19,73,9.5,315.83,256.0,0,0,1,425.68,3214.81,3214.81
12928,780.04,387.7,2,1,118,179,59.0,390.02,243.0,0,0,1,387.7,2062.7,2062.7
14293,508.02,143.1,2,1,63,188,31.5,254.01,131.0,0,0,1,143.1,1046.56,1046.56
14907,959.44,341.37,2,1,7,187,3.5,479.72,181.5,0,0,1,341.37,3478.85,3478.85
16621,490.70000000000005,327.85,2,1,62,97,31.0,245.35,71.0,0,0,1,327.85,813.48,813.48
12451,5307.82,2388.31,2,1,106,144,53.0,2653.91,2052.5,0,0,1,2388.31,8933.52,8933.52
17571,359.95000000000005,75.6,2,1,21,118,10.5,179.98,125.0,0,0,1,75.6,1498.51,1498.51
12744,4171.8099999999995,2118.74,2,1,70,138,35.0,2085.9,1237.5,0,0,1,2118.74,9120.39,9120.39
15906,637.26,271.83,2,1,36,75,18.0,318.63,109.5,0,0,1,271.83,1521.79,1521.79
12664,1303.58,642.0,2,1,90,142,45.0,651.79,158.5,0,0,1,642.0,4863.88,4863.88
12480,1587.27,771.02,2,1,69,156,34.5,793.63,381.0,0,0,1,771.02,3281.63,3281.63
16224,543.21,375.74,2,1,9,69,4.5,271.61,242.5,0,0,1,375.74,1295.3,1295.3
16188,565.77,414.12,2,1,16,62,8.0,282.88,219.5,0,0,1,414.12,981.86,981.86
18161,546.31999999999994,244.79,2,1,67,139,33.5,273.16,158.5,0,0,1,244.79,1612.79,1612.79
13956,293.66999999999996,173.95,2,1,28,91,14.0,146.83,67.5,0,0,1,173.95,1026.42,1026.42
14970,782.25,444.75,2,1,64,136,32.0,391.13,57.5,0,0,1,444.75,1592.06,1592.06
15835,488.31,187.2,2,1,70,150,35.0,244.16,121.5,0,0,1,187.2,954.09,954.09
12836,1661.4,814.71,2,1,92,131,46.0,830.7,351.5,0,0,1,814.71,2612.86,2612.86
16628,712.91,352.26,2,1,16,54,8.0,356.45,177.0,0,0,1,352.26,2183.04,2183.04
16062,578.18000000000006,330.62,2,1,123,184,61.5,289.09,166.5,0,0,1,330.62,1153.62,1153.62
13138,386.85,193.62,2,1,132,192,66.0,193.43,98.5,0,0,1,193.62,962.39,962.39
13104,213.72,111.96,2,1,87,174,43.5,106.86,66.0,0,0,1,111.96,1098.48,1098.48
13782,361.3,169.36,2,1,93,147,46.5,180.65,78.0,0,0,1,169.36,912.0,912.0
12530,805.0,417.6,2,1,103,156,51.5,402.5,163.5,0,0,1,417.6,1623.63,1623.63
17516,455.21,127.38,2,1,68,105,34.0,227.6,154.5,0,0,1,127.38,768.08,768.08
12433,3787.12,1867.98,2,1,7,193,3.5,1893.56,1791.0,0,0,1,1867.98,13375.87,13375.87
15485,1278.63,328.54,2,1,37,193,18.5,639.32,301.5,0,0,1,328.54,2575.0,2575.0
14001,1309.1399999999999,1007.9,2,1,141,193,70.5,654.57,316.0,0,0,1,1007.9,2030.33,2030.33
17572,152.2,81.4,2,1,135,193,67.5,76.1,28.0,0,0,1,81.4,226.75,226.75
15048,256.45,157.75,2,1,148,188,74.0,128.22,61.0,0,0,1,157.75,380.57,380.57
17198,521.66,249.65,2,1,6,191,3.0,260.83,121.0,0,0,1,249.65,692.22,692.22
17135,500.55000000000007,284.97,2,1,82,191,41.0,250.28,210.0,0,0,1,284.97,1139.73,1139.73
17097,287.64,112.92,2,1,41,185,20.5,143.82,57.5,0,0,1,112.92,941.17,941.17
13048,939.92000000000007,462.31,2,1,89,147,44.5,469.96,331.5,0,0,1,462.31,1805.91,1805.91
13155,569.2,189.5,2,1,42,188,21.0,284.6,131.0,0,0,1,189.5,971.76,971.76
13652,638.24,329.44,2,1,112,188,56.0,319.12,145.0,0,0,1,329.44,1095.08,1095.08
16122,249.84,144.12,2,1,34,186,17.0,124.92,223.0,0,0,1,144.12,684.42,684.42
15858,816.22,432.29,2,1,78,187,39.0,408.11,362.5,0,0,1,432.29,1438.85,1438.85
16221,315.37,148.63,2,1,92,187,46.0,157.69,133.5,0,0,1,148.63,864.86,864.86
17324,702.2299999999999,575.18,2,1,35,186,17.5,351.11,303.0,0,0,1,575.18,990.23,990.23
13077,577.44,263.72,2,1,76,186,38.0,288.72,303.5,0,0,1,263.72,729.27,729.27
17816,21.310000000000002,5.1,2,1,96,185,48.0,10.66,11.0,0,0,1,5.1,36.56,36.56
14440,1185.71,529.01,2,1,49,185,24.5,592.86,170.5,0,0,1,529.01,2357.68,2357.68
13139,1170.02,760.52,2,1,44,79,22.0,585.01,229.0,0,0,1,760.52,5055.79,5055.79
15572,876.04,430.13,2,1,30,98,15.0,438.02,211.0,0,0,1,430.13,2552.86,2552.86
14959,422.38,243.72,2,1,81,116,40.5,211.19,171.0,0,0,1,243.72,684.97,684.97
17827,1583.81,312.01,2,1,122,184,61.0,791.9,480.5,0,0,1,312.01,1995.46,1995.46
17076,334.2,182.7,2,1,91,184,45.5,167.1,56.0,0,0,1,182.7,841.08,841.08
15755,620.73,306.05,2,1,59,114,29.5,310.37,177.5,0,0,1,306.05,2318.88,2318.88
14035,700.58,398.98,2,1,30,117,15.0,350.29,187.0,0,0,1,398.98,1428.02,1428.02
14684,519.26,350.9,2,1,147,182,73.5,259.63,147.5,0,0,1,350.9,1236.28,1236.28
17917,230.45999999999998,119.55,2,1,106,182,53.0,115.23,65.5,0,0,1,119.55,341.28,341.28
13959,337.44,122.7,2,1,81,182,40.5,168.72,99.0,0,0,1,122.7,598.2,598.2
13634,625.41000000000008,263.41,2,1,85,147,42.5,312.71,126.5,0,0,1,263.41,1575.16,1575.16
16442,437.03,285.37,2,1,133,180,66.5,218.51,177.0,0,0,1,285.37,616.79,616.79
17158,698.55,284.76,2,1,128,180,64.0,349.27,230.5,0,0,1,284.76,1266.97,1266.97
14715,247.45,109.5,2,1,33,151,16.5,123.72,64.0,0,0,1,109.5,867.38,867.38
13026,243.72000000000003,159.36,2,1,55,95,27.5,121.86,174.0,0,0,1,159.36,936.15,936.15
14553,312.32,110.38,2,1,121,159,60.5,156.16,91.0,0,0,1,110.38,859.27,859.27
16600,237.45999999999998,111.6,2,1,85,158,42.5,118.73,184.0,0,0,1,111.6,813.52,813.52
12527,284.92,152.4,2,1,31,145,15.5,142.46,110.5,0,0,1,152.4,348.71,348.71
15026,230.78,121.8,2,1,37,97,18.5,115.39,40.5,0,0,1,121.8,469.0,469.0
16085,325.03999999999996,143.69,2,1,84,140,42.0,162.52,112.0,0,0,1,143.69,981.51,981.51
16833,671.29,361.81,2,1,75,154,37.5,335.64,153.0,0,0,1,361.81,1106.53,1106.53
12854,775.02,401.82,2,1,77,138,38.5,387.51,208.5,0,0,1,401.82,1289.15,1289.15
12539,2801.84,1085.99,2,1,71,153,35.5,1400.92,489.0,0,0,1,1085.99,3852.5,3852.5
16321,155.7,67.95,2,1,18,143,9.0,77.85,21.0,0,0,1,67.95,230.7,230.7
12356,2753.08,481.46,2,1,80,145,40.0,1376.54,793.0,0,0,1,481.46,2811.43,2811.43
13502,189.16,74.56,2,1,49,143,24.5,94.58,55.0,0,0,1,74.56,292.0,292.0
16882,215.70000000000002,205.8,2,1,78,137,39.0,107.85,51.0,0,0,1,205.8,705.12,705.12
15421,739.36,444.3,2,1,95,130,47.5,369.68,189.5,0,0,1,444.3,950.36,950.36
13362,1581.5300000000002,768.83,2,1,42,107,21.0,790.77,363.5,0,0,1,768.83,3085.49,3085.49
14631,630.07999999999993,320.58,2,1,63,118,31.5,315.04,176.0,0,0,1,320.58,1006.98,1006.98
18149,549.68,321.9,2,1,58,93,29.0,274.84,140.0,0,0,1,321.9,612.08,612.08
17830,287.65,99.15,2,1,27,108,13.5,143.82,32.5,0,0,1,99.15,398.7,398.7
12684,917.1,214.0,3,2,16,33,5.33,305.7,296.0,0,0,2,214.0,2283.63,2283.63
14397,287.24,60.9,3,2,33,33,11.0,95.75,86.67,0,0,2,60.9,2556.68,2556.68
13592,205.51,64.395,3,2,59,84,19.67,68.5,23.67,0,0,2,64.39,247.96,247.96
13013,2372.29,421.975,3,2,159,191,53.0,790.76,411.33,0,0,2,421.98,4786.99,4786.99
15296,2077.59,439.13,3,2,143,146,47.67,692.53,379.67,0,0,2,439.13,3610.31,3610.31
16712,1204.37,416.79999999999995,3,2,64,96,21.33,401.46,182.67,0,0,2,416.8,3645.43,3645.43
17888,178.78,74.675,3,2,145,177,48.33,59.59,65.33,0,0,2,74.67,525.78,525.78
16743,1061.75,315.735,3,2,147,178,49.0,353.92,287.67,0,0,2,315.74,2191.84,2191.84
14390,1030.1299999999999,406.19,3,2,161,192,53.67,343.38,143.0,0,0,2,406.19,4592.47,4592.47
14233,959.1,429.125,3,2,106,137,35.33,319.7,136.67,0,0,2,429.13,1447.51,1447.51
16043,676.49,184.32,3,2,106,137,35.33,225.5,114.0,0,0,2,184.32,773.99,773.99
13953,1750.0,625.0,3,2,142,172,47.33,583.33,466.67,0,0,2,625.0,3515.68,3515.68
15033,1169.14,299.53499999999997,3,2,121,149,40.33,389.71,222.33,0,0,2,299.53,2571.02,2571.02
13118,786.29,304.385,3,2,80,108,26.67,262.1,88.33,0,0,2,304.38,1125.0,1125.0
17054,918.81999999999994,302.375,3,2,38,65,12.67,306.27,181.33,0,0,2,302.38,1353.83,1353.83
16293,1129.74,375.495,3,2,160,187,53.33,376.58,171.0,0,0,2,375.5,2236.74,2236.74
13208,700.21,265.88,3,2,103,129,34.33,233.4,161.67,0,0,2,265.88,1217.42,1217.42
17522,787.54,320.05,3,2,35,38,11.67,262.51,249.67,0,0,2,320.05,1070.71,1070.71
18097,1456.56,637.02,3,2,149,174,49.67,485.52,362.0,0,0,2,637.02,2692.85,2692.85
16906,394.94,140.15,3,2,62,68,20.67,131.65,61.33,0,0,2,140.15,579.77,579.77
16681,875.84000000000015,287.12,3,2,48,73,16.0,291.95,244.67,0,0,2,287.12,1770.34,1770.34
15370,1127.94,471.87,3,2,129,152,43.0,375.98,154.0,0,0,2,471.87,2360.55,2360.55
12955,697.42,111.8,3,2,64,87,21.33,232.47,182.67,0,0,2,111.8,4734.26,4734.26
13654,1172.84,429.95500000000004,3,2,72,93,24.0,390.95,269.67,0,0,2,429.96,2707.33,2707.33
18125,943.49000000000012,193.515,3,2,115,136,38.33,314.5,231.33,0,0,2,193.51,1141.34,1141.34
15288,1624.0,729.175,3,2,165,185,55.0,541.33,191.0,0,0,2,729.17,2306.52,2306.52
17365,1897.19,577.265,3,2,133,152,44.33,632.4,669.33,0,0,2,577.26,4801.56,4801.56
13590,912.03,301.485,3,2,104,123,34.67,304.01,270.33,0,0,2,301.49,1976.12,1976.12
14336,1114.3899999999999,289.985,3,2,78,96,26.0,371.46,329.67,0,0,2,289.99,1614.91,1614.91
17059,1510.6699999999998,394.155,3,2,172,189,57.33,503.56,281.33,0,0,2,394.15,3095.04,3095.04
16016,809.06999999999994,217.65,3,2,170,186,56.67,269.69,103.33,0,0,2,217.65,1483.31,1483.31
14976,425.26,134.655,3,2,130,146,43.33,141.75,37.0,0,0,2,134.66,765.86,765.86
17191,1175.7,332.79499999999996,3,2,177,188,59.0,391.9,213.0,0,0,2,332.79,2095.13,2095.13
12676,828.94999999999993,159.725,3,2,121,131,40.33,276.32,137.0,0,0,2,159.72,1331.39,1331.39
17133,2478.79,897.685,3,2,76,86,25.33,826.26,375.0,0,0,2,897.68,4892.24,4892.24
12455,1963.3000000000002,139.7,3,2,107,116,35.67,654.43,543.33,0,0,2,139.7,2466.86,2466.86
14408,1081.79,365.495,3,2,75,84,25.0,360.6,214.0,0,0,2,365.5,2606.53,2606.53
17706,1191.27,356.72,3,2,179,186,59.67,397.09,175.67,0,0,2,356.72,10097.37,10097.37
13610,466.41999999999996,113.625,3,2,98,105,32.67,155.47,74.67,0,0,2,113.63,1115.43,1115.43
17673,1067.25,332.41499999999996,3,2,134,140,44.67,355.75,319.0,0,0,2,332.41,1622.22,1622.22
18016,488.76,166.055,3,2,178,184,59.33,162.92,69.0,0,0,2,166.06,1483.56,1483.56
16081,992.37,417.385,3,2,181,186,60.33,330.79,158.67,0,0,2,417.38,2806.9,2806.9
14530,1560.8400000000001,431.28999999999996,3,2,111,116,37.0,520.28,225.33,0,0,2,431.29,2925.91,2925.91
13875,1067.8799999999999,363.615,3,2,117,121,39.0,355.96,251.33,0,0,2,363.62,1786.79,1786.79
16170,944.86999999999989,314.425,3,2,65,68,21.67,314.96,222.0,0,0,2,314.43,1880.42,1880.42
14913,917.15000000000009,308.14,3,2,176,179,58.67,305.72,454.0,0,0,2,308.14,1227.43,1227.43
13397,980.47,340.275,3,2,156,159,52.0,326.82,100.0,0,0,2,340.27,1539.18,1539.18
16668,196.73999999999998,72.99,3,2,102,104,34.0,65.58,56.0,0,0,2,72.99,306.72,306.72
14077,310.4,96.64500000000001,3,2,92,94,30.67,103.47,49.33,0,0,2,96.65,499.42,499.42
15628,1005.1199999999999,342.97,3,2,184,186,61.33,335.04,205.33,0,0,2,342.97,2865.64,2865.64
14730,555.6,139.215,3,2,44,96,14.67,185.2,109.33,0,0,2,139.22,2005.06,2005.06
15218,1757.26,587.8,3,2,101,138,33.67,585.75,322.33,0,0,2,587.8,5756.89,5756.89
14524,777.57999999999993,251.065,3,2,124,180,41.33,259.19,105.33,0,0,2,251.06,1867.68,1867.68
16326,535.68,134.24,3,2,120,154,40.0,178.56,35.33,0,0,2,134.24,3085.96,3085.96
14854,1191.33,364.52500000000003,3,2,47,94,15.67,397.11,227.67,0,0,2,364.53,2749.89,2749.89
14404,683.98,275.25,3,2,110,189,36.67,227.99,99.0,0,0,2,275.25,1434.72,1434.72
16059,647.7,264.725,3,2,113,187,37.67,215.9,89.67,0,0,2,264.73,1459.86,1459.86
15518,972.92000000000007,299.405,3,2,117,152,39.0,324.31,232.0,0,0,2,299.4,1911.89,1911.89
12557,4854.62,2117.31,3,2,115,191,38.33,1618.21,652.67,0,0,2,2117.31,11990.96,11990.96
17705,357.3,110.5,3,2,86,121,28.67,119.1,76.33,0,0,2,110.5,1781.12,1781.12
15144,1679.42,650.55,3,2,93,132,31.0,559.81,258.0,0,0,2,650.55,6564.84,6564.84
13984,717.23,281.21500000000003,3,2,117,186,39.0,239.08,196.33,0,0,2,281.22,488.03,488.03
13394,935.33,310.78499999999997,3,2,95,129,31.67,311.78,239.67,0,0,2,310.78,2312.8,2312.8
16365,489.36,174.75,3,2,114,187,38.0,163.12,79.67,0,0,2,174.75,1540.42,1540.42
13509,650.02,220.35,3,2,30,104,10.0,216.67,255.33,0,0,2,220.35,979.72,979.72
15752,1045.1799999999998,392.765,3,2,123,192,41.0,348.39,259.0,0,0,2,392.76,2628.93,2628.93
12388,766.25,167.475,3,2,51,146,17.0,255.42,110.33,0,0,2,167.47,2780.66,2780.66
16907,584.0,200.99,3,2,131,185,43.67,194.67,59.67,0,0,2,200.99,981.65,981.65
14572,1062.98,371.15000000000003,3,2,70,144,23.33,354.33,154.33,0,0,2,371.15,2803.69,2803.69
15860,420.26,158.8,3,2,136,188,45.33,140.09,59.33,0,0,2,158.8,977.21,977.21
12939,7228.32,2647.56,3,2,61,154,20.33,2409.44,941.33,0,0,2,2647.56,11581.8,11581.8
18094,1777.2,636.24,3,2,73,111,24.33,592.4,634.67,0,0,2,636.24,3017.3,3017.3
17470,623.11,222.35500000000002,3,2,150,187,50.0,207.7,294.33,0,0,2,222.36,1125.07,1125.07
12823,994.5,344.25,3,2,42,116,14.0,331.5,43.33,0,0,2,344.25,1759.5,1759.5
16531,484.83,196.005,3,2,66,180,22.0,161.61,117.67,0,0,2,196.0,1244.59,1244.59
15605,690.18000000000006,247.665,3,2,121,193,40.33,230.06,88.67,0,0,2,247.66,1198.23,1198.23
15983,1148.27,353.69000000000005,3,2,13,193,4.33,382.76,233.33,0,0,2,353.69,1475.02,1475.02
16905,836.98,291.29,3,2,135,191,45.0,278.99,88.67,0,0,2,291.29,3085.48,3085.48
