customer_id,monetary_dnn,monetary_btyd,frequency_dnn,frequency_btyd,recency,T,time_between,avg_basket_value,avg_basket_size,cnt_returns,has_returned,frequency_btyd_clipped,monetary_btyd_clipped,target_monetary_clipped,target_monetary
14649,903.3,319.08,2,1,140,204,70.0,451.65,332.5,0,0,1,319.08,1417.29,1417.29
17489,376.64,168.08,2,1,154,204,77.0,188.32,214.0,0,0,1,168.08,376.64,376.64
14421,813.11,357.93,2,1,154,203,77.0,406.56,182.5,0,0,1,357.93,813.11,813.11
13601,693.31999999999994,320.12,2,1,166,203,83.0,346.66,274.0,0,0,1,320.12,693.32,693.32
17898,152.06,52.22,2,1,122,199,61.0,76.03,95.0,0,0,1,52.22,152.06,152.06
17047,1100.9,351.47,2,1,120,197,60.0,550.45,266.5,0,0,1,351.47,1100.9,1100.9
14551,186.23000000000002,60.8,2,1,186,196,93.0,93.12,53.0,0,0,1,60.8,186.23,186.23
14921,1316.07,413.06,2,1,171,193,85.5,658.03,476.5,0,0,1,413.06,1316.07,1316.07
13555,4149.28,2559.23,2,1,128,193,64.0,2074.64,1330.0,0,0,1,2559.23,4149.28,4149.28
13657,382.14,229.8,2,1,191,193,95.5,191.07,104.5,0,0,1,229.8,382.14,382.14
18160,638.06,319.51,2,1,143,192,71.5,319.03,147.0,0,0,1,319.51,638.06,638.06
14593,617.99,278.4,2,1,177,190,88.5,309.0,166.0,0,0,1,278.4,617.99,617.99
14451,662.58999999999992,302.59,2,1,134,186,67.0,331.29,194.5,0,0,1,302.59,662.59,662.59
15124,184.19,93.44,2,1,169,183,84.5,92.09,116.5,0,0,1,93.44,184.19,184.19
13917,272.03999999999996,206.66,2,1,142,183,71.0,136.02,114.0,0,0,1,206.66,272.04,272.04
15184,406.76,171.53,2,1,161,182,80.5,203.38,111.5,0,0,1,171.53,406.76,406.76
16825,775.18000000000006,456.48,2,1,147,177,73.5,387.59,283.0,0,0,1,456.48,775.18,775.18
17360,585.79,254.84,2,1,167,176,83.5,292.89,167.5,0,0,1,254.84,585.79,585.79
17414,778.0,180.0,2,1,141,176,70.5,389.0,1050.0,0,0,1,180.0,778.0,778.0
12694,869.67000000000007,430.17,2,1,113,175,56.5,434.84,254.5,0,0,1,430.17,869.67,869.67
15252,740.78,440.23,2,1,147,175,73.5,370.39,261.0,0,0,1,440.23,740.78,740.78
17797,780.43000000000006,508.02,2,1,160,174,80.0,390.22,249.0,0,0,1,508.02,780.43,780.43
12516,1312.06,728.86,2,1,103,172,51.5,656.03,437.5,0,0,1,728.86,1312.06,1312.06
16018,408.9,247.0,2,1,141,172,70.5,204.45,95.0,0,0,1,247.0,408.9,408.9
13761,1070.65,578.94,2,1,129,171,64.5,535.33,321.0,0,0,1,578.94,1070.65,1070.65
13589,379.65,232.65,2,1,165,171,82.5,189.82,57.0,0,0,1,232.65,379.65,379.65
17155,251.70000000000002,108.4,2,1,160,169,80.0,125.85,121.0,0,0,1,108.4,251.7,251.7
15014,260.17,142.44,2,1,133,168,66.5,130.09,75.5,0,0,1,142.44,260.17,260.17
16852,144.91,31.85,2,1,166,168,83.0,72.45,28.0,0,0,1,31.85,144.91,144.91
12904,509.58,264.89,2,1,154,164,77.0,254.79,151.0,0,0,1,264.89,509.58,509.58
17759,834.99,667.84,2,1,152,161,76.0,417.5,354.0,0,0,1,667.84,834.99,834.99
12465,742.19,301.25,2,1,152,161,76.0,371.1,239.5,0,0,1,301.25,733.89,733.89
15186,411.40999999999997,182.15,2,1,154,160,77.0,205.7,107.5,0,0,1,182.15,411.41,411.41
18112,352.69,156.05,2,1,154,158,77.0,176.34,127.5,0,0,1,156.05,352.69,352.69
16824,460.64,237.74,2,1,149,156,74.5,230.32,118.0,0,0,1,237.74,460.64,460.64
18265,801.51,312.96,2,1,86,150,43.0,400.75,155.5,0,0,1,312.96,801.51,801.51
17031,380.35,154.4,2,1,143,146,71.5,190.18,117.5,0,0,1,154.4,380.35,380.35
13224,2150.85,938.59,2,1,91,143,45.5,1075.42,756.0,0,0,1,938.59,2150.85,2150.85
12556,603.71,290.81,2,1,101,143,50.5,301.86,179.0,0,0,1,290.81,603.71,603.71
14690,358.61,154.99,2,1,107,143,53.5,179.31,81.5,0,0,1,154.99,358.61,358.61
14716,329.68,141.12,2,1,105,140,52.5,164.84,302.0,0,0,1,141.12,329.68,329.68
14862,841.2,537.1,2,1,123,140,61.5,420.6,386.0,0,0,1,537.1,841.2,841.2
13705,522.68,204.54,2,1,229,365,114.5,261.34,118.5,0,0,1,204.54,711.86,711.86
18101,223.65,113.42,2,1,132,135,66.0,111.83,44.0,0,0,1,113.42,223.65,223.65
14517,330.45,78.0,2,1,108,133,54.0,165.22,45.5,0,0,1,78.0,330.45,330.45
16041,3166.4,426.6,2,1,111,133,55.5,1583.2,792.0,0,0,1,426.6,3166.4,3166.4
12438,2906.85,2016.78,2,1,126,132,63.0,1453.43,590.0,0,0,1,2016.78,2906.85,2906.85
13563,777.53,466.65,2,1,56,132,28.0,388.76,104.5,0,0,1,466.65,777.53,777.53
16364,707.04,359.49,2,1,126,129,63.0,353.52,140.0,0,0,1,359.49,707.04,707.04
16557,281.85,180.7,2,1,113,129,56.5,140.93,55.5,0,0,1,180.7,281.85,281.85
12397,2409.8999999999996,1195.09,2,1,100,127,50.0,1204.95,631.5,0,0,1,1195.09,2409.9,2409.9
12981,372.22,185.04,2,1,104,125,52.0,186.11,121.0,0,0,1,185.04,372.22,372.22
18127,348.73,209.13,2,1,114,125,57.0,174.37,94.0,0,0,1,209.13,348.73,348.73
17788,1117.9,1101.2,2,1,56,121,28.0,558.95,105.5,0,0,1,1101.2,1117.9,1117.9
13023,689.9,353.5,2,1,65,121,32.5,344.95,143.0,0,0,1,353.5,689.9,689.9
13805,924.6,424.36,2,1,77,121,38.5,462.3,950.0,0,0,1,424.36,924.6,924.6
14737,1081.75,647.75,2,1,225,345,112.5,540.88,151.5,0,0,1,647.75,1164.55,1164.55
12689,1247.6100000000001,736.58,2,1,102,119,51.0,623.81,314.0,0,0,1,736.58,1247.61,1247.61
14720,401.13,245.33,2,1,37,118,18.5,200.56,73.5,0,0,1,245.33,663.81,663.81
14495,123.80000000000001,83.2,2,1,71,113,35.5,61.9,31.0,0,0,1,83.2,123.8,123.8
12838,683.13,292.34,2,1,340,365,170.0,341.56,179.5,0,0,1,292.34,683.13,683.13
15012,423.03999999999996,231.98,2,1,320,365,160.0,211.52,115.5,0,0,1,231.98,423.04,423.04
15525,511.23,197.3,2,1,356,365,178.0,255.62,144.0,0,0,1,197.3,811.02,811.02
13255,399.51,173.81,2,1,364,365,182.0,199.75,88.5,0,0,1,173.81,390.66,390.66
13838,479.59000000000003,241.48,2,1,252,361,126.0,239.8,84.5,0,0,1,241.48,691.73,691.73
17235,550.06,208.16,2,1,347,364,173.5,275.03,112.0,0,0,1,208.16,550.06,550.06
14236,490.86,301.56,2,1,292,364,146.0,245.43,155.0,0,0,1,301.56,490.86,490.86
16836,251.87,160.55,2,1,77,108,38.5,125.94,82.5,0,0,1,160.55,251.87,251.87
15545,292.72,157.39,2,1,317,363,158.5,146.36,81.5,0,0,1,157.39,292.72,292.72
17637,547.06,208.11,2,1,84,107,42.0,273.53,140.0,0,0,1,208.11,547.06,547.06
13189,260.68,133.68,2,1,97,107,48.5,130.34,421.0,0,0,1,133.68,260.68,260.68
13579,467.03999999999996,302.34,2,1,355,361,177.5,233.52,88.0,0,0,1,302.34,467.04,467.04
18156,734.94,528.71,2,1,357,361,178.5,367.47,150.5,0,0,1,528.71,734.94,734.94
13034,642.77,476.91,2,1,315,361,157.5,321.38,184.5,0,0,1,476.91,642.77,642.77
16411,214.65,83.15,2,1,350,361,175.0,107.33,66.0,0,0,1,83.15,214.65,214.65
13030,799.48,371.74,2,1,357,360,178.5,399.74,197.0,0,0,1,371.74,799.48,799.48
17674,551.04,250.38,2,1,294,360,147.0,275.52,336.0,0,0,1,250.38,551.04,551.04
14759,870.85,298.6,2,1,120,224,60.0,435.43,123.5,0,0,1,298.6,1625.97,1625.97
17999,382.06,191.72,2,1,329,358,164.5,191.03,110.5,0,0,1,191.72,382.06,382.06
13077,577.44,263.72,2,1,76,358,38.0,288.72,303.5,0,0,1,263.72,729.27,729.27
16596,250.15,129.5,2,1,351,358,175.5,125.08,48.5,0,0,1,129.5,250.15,250.15
17950,472.12,219.03,2,1,293,357,146.5,236.06,171.0,0,0,1,219.03,472.12,472.12
15211,894.41,511.34,2,1,305,357,152.5,447.2,120.0,0,0,1,511.34,894.41,894.41
17430,265.76,153.16,2,1,333,357,166.5,132.88,95.0,0,0,1,153.16,265.76,265.76
17827,1583.81,312.01,2,1,122,356,61.0,791.9,480.5,0,0,1,312.01,1995.46,1995.46
13787,309.03999999999996,202.64,2,1,289,356,144.5,154.52,168.5,0,0,1,202.64,309.04,309.04
14418,1039.9,889.46,2,1,83,100,41.5,519.95,461.0,0,0,1,889.46,1937.25,1937.25
18147,179.33999999999997,80.46,2,1,63,100,31.5,89.67,101.5,0,0,1,80.46,179.34,179.34
16367,804.49,633.58,2,1,325,354,162.5,402.25,323.5,0,0,1,633.58,804.49,804.49
17371,423.89,326.26,2,1,344,353,172.0,211.94,76.0,0,0,1,326.26,423.89,423.89
12492,263.21,136.82,2,1,42,97,21.0,131.6,96.0,0,0,1,136.82,263.21,263.21
16442,437.03,285.37,2,1,133,352,66.5,218.51,177.0,0,0,1,285.37,616.79,616.79
14150,658.64,352.46,2,1,324,351,162.0,329.32,248.0,0,0,1,352.46,658.64,658.64
14660,285.74,156.79,2,1,14,92,7.0,142.87,114.0,0,0,1,156.79,285.74,285.74
12739,1013.04,37.5,2,1,21,91,10.5,506.52,243.0,0,0,1,37.5,1013.04,1013.04
12794,860.41,543.41,2,1,45,90,22.5,430.2,296.0,0,0,1,543.41,860.41,860.41
14335,468.26,109.01,2,1,80,88,40.0,234.13,189.5,0,0,1,109.01,468.26,468.26
16629,417.73,180.95,2,1,23,88,11.5,208.87,246.5,0,0,1,180.95,417.73,417.73
13434,534.24,461.4,2,1,22,88,11.0,267.12,150.0,0,0,1,461.4,534.24,534.24
13817,382.98,254.28,2,1,322,343,161.0,191.49,105.5,0,0,1,254.28,382.98,382.98
18261,324.24,99.44,2,1,52,87,26.0,162.12,73.0,0,0,1,99.44,324.24,324.24
14452,264.44,137.07,2,1,83,85,41.5,132.22,59.5,0,0,1,137.07,264.44,264.44
17573,373.1,198.39,2,1,64,85,32.0,186.55,151.0,0,0,1,198.39,373.1,373.1
17004,1412.94,406.54,2,1,46,84,23.0,706.47,409.5,0,0,1,406.54,1412.94,1412.94
13823,957.66,307.24,2,1,73,83,36.5,478.83,219.5,0,0,1,307.24,957.66,957.66
14508,276.42,138.86,2,1,67,81,33.5,138.21,65.5,0,0,1,138.86,276.42,276.42
12883,703.47,411.84,2,1,65,81,32.5,351.74,98.0,0,0,1,411.84,703.47,703.47
14020,642.8,311.66,2,1,72,80,36.0,321.4,220.5,0,0,1,311.66,642.8,642.8
16036,758.92000000000007,570.19,2,1,176,255,88.0,379.46,358.0,0,0,1,570.19,758.92,758.92
15522,398.84,138.94,2,1,55,79,27.5,199.42,286.5,0,0,1,138.94,398.84,398.84
18001,417.23,165.0,2,1,74,78,37.0,208.62,181.5,0,0,1,165.0,417.23,417.23
15272,721.94,422.98,2,1,29,78,14.5,360.97,155.0,0,0,1,422.98,721.94,721.94
15573,607.45,196.75,2,1,54,77,27.0,303.73,181.5,0,0,1,196.75,607.45,607.45
17679,1992.1100000000001,348.91,2,1,33,77,16.5,996.06,364.5,0,0,1,348.91,1992.11,1992.11
16189,215.48,71.0,2,1,70,77,35.0,107.74,67.0,0,0,1,71.0,215.48,215.48
13566,874.70999999999992,289.53,2,1,42,74,21.0,437.35,287.5,0,0,1,289.53,874.71,874.71
13233,605.12,300.88,2,1,262,328,131.0,302.56,502.0,0,0,1,300.88,605.12,605.12
14164,1631.77,358.0,2,1,10,72,5.0,815.88,516.5,0,0,1,358.0,1631.77,1631.77
16777,226.35,49.1,2,1,177,249,88.5,113.18,32.0,0,0,1,49.1,226.35,226.35
12435,7829.8899999999994,3850.9,2,1,188,259,94.0,3914.94,1027.5,0,0,1,3850.9,7829.89,7829.89
15399,549.13,243.96,2,1,57,71,28.5,274.56,211.5,0,0,1,243.96,815.77,815.77
16833,671.29,361.81,2,1,75,326,37.5,335.64,153.0,0,0,1,361.81,1106.53,1106.53
15067,1744.76,896.71,2,1,204,274,102.0,872.38,477.0,0,0,1,896.71,1744.76,1744.76
17311,1384.85,828.39,2,1,238,308,119.0,692.42,502.5,0,0,1,828.39,1384.85,1384.85
15807,903.90000000000009,268.3,2,1,27,69,13.5,451.95,215.0,0,0,1,268.3,903.9,903.9
15762,583.75,268.44,2,1,12,69,6.0,291.88,125.5,0,0,1,268.44,583.75,583.75
12545,1000.39,372.24,2,1,184,251,92.0,500.19,261.5,0,0,1,372.24,1000.39,1000.39
15429,364.9,154.29,2,1,49,67,24.5,182.45,184.5,0,0,1,154.29,364.9,364.9
16999,484.82000000000005,238.99,2,1,51,66,25.5,242.41,147.0,0,0,1,238.99,484.82,484.82
14473,234.34,149.34,2,1,208,274,104.0,117.17,44.0,0,0,1,149.34,234.34,234.34
18205,517.36,291.6,2,1,38,66,19.0,258.68,96.0,0,0,1,291.6,517.36,517.36
15492,659.46,171.72,2,1,46,66,23.0,329.73,241.5,0,0,1,171.72,659.46,659.46
16354,395.8,29.7,2,1,10,65,5.0,197.9,75.0,0,0,1,29.7,395.8,395.8
14272,437.96000000000004,305.87,2,1,181,246,90.5,218.98,299.5,0,0,1,305.87,437.96,437.96
17783,283.47,171.06,2,1,175,239,87.5,141.74,177.0,0,0,1,171.06,283.47,283.47
12458,947.40000000000009,505.48,2,1,213,276,106.5,473.7,253.0,0,0,1,505.48,947.4,947.4
13759,659.41,99.0,2,1,38,63,19.0,329.7,143.5,0,0,1,99.0,659.41,659.41
17447,541.53,169.05,2,1,31,63,15.5,270.76,221.5,0,0,1,169.05,541.53,541.53
15030,518.28,365.52,2,1,197,260,98.5,259.14,186.0,0,0,1,365.52,518.28,518.28
14681,498.95,105.0,2,1,140,203,70.0,249.47,38.0,0,0,1,105.0,498.95,498.95
15565,173.16,84.36,2,1,20,62,10.0,86.58,30.0,0,0,1,84.36,173.16,173.16
12842,1118.99,808.26,2,1,238,300,119.0,559.5,273.5,0,0,1,808.26,1118.99,1118.99
16693,482.01,324.45,2,1,203,263,101.5,241.0,102.0,0,0,1,324.45,482.01,482.01
16667,570.13,366.78,2,1,216,276,108.0,285.06,118.5,0,0,1,366.78,570.13,570.13
14193,853.3900000000001,430.85,2,1,202,261,101.0,426.7,222.5,0,0,1,430.85,853.39,853.39
13297,1766.3300000000002,450.95,2,1,44,59,22.0,883.17,419.5,0,0,1,450.95,2089.85,2089.85
16441,381.2,170.2,2,1,224,283,112.0,190.6,86.5,0,0,1,170.2,381.2,381.2
14815,778.5,226.92,2,1,31,59,15.5,389.25,372.0,0,0,1,226.92,778.5,778.5
17330,363.9,99.0,2,1,45,59,22.5,181.95,60.0,0,0,1,99.0,363.9,363.9
16374,473.03000000000003,316.73,2,1,196,254,98.0,236.52,120.0,0,0,1,316.73,473.03,473.03
15757,714.42000000000007,453.06,2,1,152,209,76.0,357.21,245.5,0,0,1,453.06,714.42,714.42
13989,1266.08,369.41,2,1,174,231,87.0,633.04,656.5,0,0,1,369.41,1266.08,1266.08
16020,851.01,332.21,2,1,49,57,24.5,425.5,243.5,0,0,1,332.21,851.01,851.01
15244,631.56999999999994,333.63,2,1,183,240,91.5,315.78,202.5,0,0,1,333.63,631.57,631.57
14538,388.25,281.75,2,1,192,248,96.0,194.13,77.5,0,0,1,281.75,388.25,388.25
13049,656.68,502.9,2,1,254,310,127.0,328.34,134.0,0,0,1,502.9,656.68,656.68
13068,344.0,179.0,2,1,309,311,154.5,172.0,100.0,0,0,1,179.0,344.0,344.0
12394,1272.48,891.4,2,1,154,209,77.0,636.24,409.5,0,0,1,891.4,1272.48,1272.48
14427,363.34000000000003,41.6,2,1,13,55,6.5,181.67,114.0,0,0,1,41.6,363.34,363.34
13169,712.88,207.68,2,1,189,244,94.5,356.44,136.0,0,0,1,207.68,712.88,712.88
15967,418.83000000000004,245.03,2,1,295,310,147.5,209.42,105.5,0,0,1,245.03,418.83,418.83
15787,948.05,456.0,2,1,35,53,17.5,474.02,270.0,0,0,1,456.0,948.05,948.05
15821,570.96,316.78,2,1,17,53,8.5,285.48,101.0,0,0,1,316.78,570.96,570.96
17186,144.0,72.0,2,1,14,52,7.0,72.0,100.0,0,0,1,72.0,144.0,144.0
17459,657.3,356.91,2,1,17,52,8.5,328.65,268.5,0,0,1,356.91,657.3,657.3
17425,759.17000000000007,70.2,2,1,41,52,20.5,379.59,203.5,0,0,1,70.2,759.17,759.17
14128,637.5,331.96,2,1,195,247,97.5,318.75,282.0,0,0,1,331.96,637.5,637.5
15330,714.96,394.56,2,1,28,52,14.0,357.48,656.0,0,0,1,394.56,714.96,714.96
13666,84.65,20.6,2,1,227,279,113.5,42.33,20.5,0,0,1,20.6,84.65,84.65
17329,523.11,279.75,2,1,301,307,150.5,261.56,71.0,0,0,1,279.75,523.11,523.11
12371,1887.96,360.0,2,1,15,51,7.5,943.98,295.5,0,0,1,360.0,1887.96,1887.96
14624,225.85,15.6,2,1,2,51,1.0,112.92,81.0,0,0,1,15.6,225.85,225.85
17737,168.24,80.85,2,1,49,50,24.5,84.12,54.0,0,0,1,80.85,168.24,168.24
17934,704.25,65.8,2,1,7,50,3.5,352.13,239.0,0,0,1,65.8,704.25,704.25
12498,403.7,156.45,2,1,36,49,18.0,201.85,79.5,0,0,1,156.45,403.7,403.7
16121,867.11,579.22,2,1,158,207,79.0,433.56,293.0,0,0,1,579.22,867.11,867.11
13810,899.51,246.01,2,1,28,48,14.0,449.75,155.5,0,0,1,246.01,899.51,899.51
14856,1311.38,308.11,2,1,20,48,10.0,655.69,357.0,0,0,1,308.11,1311.38,1311.38
15113,3531.33,1288.64,2,1,45,46,22.5,1765.66,1181.0,0,0,1,1288.64,3531.33,3531.33
16243,409.1,194.15,2,1,21,46,10.5,204.55,55.0,0,0,1,194.15,409.1,409.1
15355,277.05,150.8,2,1,24,45,12.0,138.53,22.5,0,0,1,150.8,277.05,277.05
12596,618.27,348.32,2,1,191,234,95.5,309.13,237.0,0,0,1,348.32,618.27,618.27
16284,823.97,424.57,2,1,19,42,9.5,411.99,272.0,0,0,1,424.57,823.97,823.97
13573,294.4,262.63,2,1,203,245,101.5,147.2,151.5,0,0,1,262.63,294.4,294.4
17537,897.62000000000012,266.92,2,1,274,295,137.0,448.81,350.0,0,0,1,266.92,897.62,897.62
15427,1483.1399999999999,1112.11,2,1,14,39,7.0,741.57,506.5,0,0,1,1112.11,1483.14,1483.14
13471,1546.4,604.73,2,1,26,39,13.0,773.2,505.0,0,0,1,604.73,2531.58,2531.58
15068,553.36,313.4,2,1,210,248,105.0,276.68,182.0,0,0,1,313.4,553.36,553.36
17928,212.54000000000002,134.28,2,1,201,238,100.5,106.27,70.0,0,0,1,134.28,212.54,212.54
13978,196.79000000000002,37.8,2,1,31,37,15.5,98.4,157.5,0,0,1,37.8,196.79,196.79
15963,470.76,190.72,2,1,26,37,13.0,235.38,149.0,0,0,1,190.72,470.76,470.76
15990,792.11,390.74,2,1,243,279,121.5,396.06,221.5,0,0,1,390.74,792.11,792.11
16208,664.26,166.67,2,1,245,281,122.5,332.13,166.5,0,0,1,166.67,664.26,664.26
12827,318.7,100.95,2,1,12,36,6.0,159.35,75.0,0,0,1,100.95,430.15,430.15
14539,537.48,465.35,2,1,29,36,14.5,268.74,214.0,0,0,1,465.35,537.48,537.48
14379,348.1,237.12,2,1,251,287,125.5,174.05,146.0,0,0,1,237.12,348.1,348.1
14754,638.05,409.78,2,1,251,287,125.5,319.02,243.0,0,0,1,409.78,638.05,638.05
14550,765.62,424.83,2,1,34,36,17.0,382.81,197.0,0,0,1,424.83,765.62,765.62
15516,62.43,8.67,2,1,2,38,1.0,31.21,13.5,0,0,1,8.67,62.43,62.43
12630,1270.88,569.09,2,1,34,35,17.0,635.44,274.0,0,0,1,569.09,1270.88,1270.88
13363,992.5,388.68,2,1,26,35,13.0,496.25,355.0,0,0,1,388.68,992.5,992.5
14971,1116.57,500.21,2,1,8,35,4.0,558.28,322.0,0,0,1,500.21,1116.57,1116.57
18035,730.4,239.56,2,1,8,35,4.0,365.2,305.5,0,0,1,239.56,730.4,730.4
13416,712.5,437.5,2,1,38,73,19.0,356.25,71.0,0,0,1,437.5,712.5,712.5
14416,490.22,129.22,2,1,20,34,10.0,245.11,163.0,0,0,1,129.22,490.22,490.22
17590,1158.29,808.91,2,1,23,32,11.5,579.14,342.0,0,0,1,808.91,1479.22,1479.22
13421,1848.98,1026.04,2,1,250,282,125.0,924.49,590.0,0,0,1,1026.04,1848.98,1848.98
13651,94.2,15.0,2,1,4,31,2.0,47.1,16.5,0,0,1,15.0,94.2,94.2
15977,1054.73,699.1,2,1,22,31,11.0,527.37,508.0,0,0,1,699.1,1054.73,1054.73
12552,437.82,120.0,2,1,1,31,0.5,218.91,44.0,0,0,1,120.0,437.82,437.82
13904,332.64,131.52,2,1,257,286,128.5,166.32,166.0,0,0,1,131.52,332.64,332.64
17733,692.19,475.24,2,1,223,253,111.5,346.1,231.5,0,0,1,475.24,692.19,692.19
14995,233.23000000000002,113.92,2,1,242,272,121.0,116.62,51.5,0,0,1,113.92,233.23,233.23
13292,578.94,329.37,2,1,246,276,123.0,289.47,173.5,0,0,1,329.37,578.94,578.94
15847,389.27,208.59,2,1,250,280,125.0,194.63,224.5,0,0,1,208.59,389.27,389.27
16352,494.43999999999994,289.52,2,1,20,29,10.0,247.22,150.0,0,0,1,289.52,494.44,494.44
17432,365.76,189.87,2,1,19,29,9.5,182.88,103.5,0,0,1,189.87,365.76,365.76
15651,646.3,418.98,2,1,224,252,112.0,323.15,239.5,0,0,1,418.98,646.3,646.3
14636,609.85,309.66,2,1,232,260,116.0,304.93,120.5,0,0,1,309.66,609.85,609.85
16347,887.65000000000009,443.36,2,1,25,28,12.5,443.83,176.5,0,0,1,443.36,887.65,887.65
13467,1083.71,301.25,2,1,26,28,13.0,541.86,292.0,0,0,1,301.25,1083.71,1083.71
13914,626.45,305.38,2,1,25,28,12.5,313.23,190.0,0,0,1,305.38,613.95,613.95
14882,589.7,341.8,2,1,7,25,3.5,294.85,79.0,0,0,1,341.8,589.7,589.7
13673,396.91999999999996,183.32,2,1,14,24,7.0,198.46,59.5,0,0,1,183.32,396.92,396.92
14470,461.19,163.55,2,1,276,279,138.0,230.59,96.5,0,0,1,163.55,461.19,461.19
13046,629.31,431.59,2,1,236,258,118.0,314.65,132.0,0,0,1,431.59,629.31,629.31
14240,890.34,663.49,2,1,195,217,97.5,445.17,209.0,0,0,1,663.49,890.34,890.34
14157,400.43,155.71,2,1,266,277,133.0,200.22,136.5,0,0,1,155.71,400.43,400.43
17461,757.46,374.9,2,1,7,21,3.5,378.73,399.5,0,0,1,374.9,757.46,757.46
12508,398.27,123.08,2,1,3,21,1.5,199.13,136.0,0,0,1,123.08,398.27,398.27
16386,317.20000000000005,256.1,2,1,225,245,112.5,158.6,112.0,0,0,1,256.1,317.2,317.2
13557,584.06,343.38,2,1,252,272,126.0,292.03,273.0,0,0,1,343.38,584.06,584.06
15654,922.53,327.51,2,1,17,18,8.5,461.26,237.5,0,0,1,327.51,922.53,922.53
15393,231.86,107.76,2,1,265,273,132.5,115.93,75.0,0,0,1,107.76,231.86,231.86
16519,215.07999999999998,111.38,2,1,340,357,170.0,107.54,27.0,0,0,1,111.38,215.08,215.08
16414,126.25,75.45,2,1,259,272,129.5,63.13,13.5,0,0,1,75.45,126.25,126.25
14851,511.35,305.22,2,1,233,248,116.5,255.68,162.5,0,0,1,305.22,511.35,511.35
16804,536.99,418.94,2,1,247,262,123.5,268.5,123.0,0,0,1,418.94,536.99,536.99
17237,314.69,71.09,2,1,11,14,5.5,157.34,52.5,0,0,1,71.09,314.69,314.69
18040,357.2,118.2,2,1,226,237,113.0,178.6,74.0,0,0,1,118.2,357.2,357.2
16399,408.57,230.16,2,1,216,227,108.0,204.28,132.0,0,0,1,230.16,408.57,408.57
16506,90.300000000000011,35.1,2,1,21,32,10.5,45.15,21.0,0,0,1,35.1,90.3,90.3
13899,388.52,90.02,2,1,258,266,129.0,194.26,78.0,0,0,1,90.02,388.52,388.52
15163,304.47,149.47,2,1,174,184,87.0,152.24,93.0,0,0,1,149.47,304.47,304.47
13207,250.26000000000002,52.74,2,1,135,142,67.5,125.13,65.0,0,0,1,52.74,250.26,250.26
17624,843.48,443.18,2,1,204,210,102.0,421.74,277.0,0,0,1,443.18,843.48,843.48
14893,1237.85,428.73,2,1,2,3,1.0,618.92,399.5,0,0,1,428.73,1237.85,1237.85
17830,287.65,99.15,2,1,27,280,13.5,143.82,32.5,0,0,1,99.15,398.7,398.7
13272,276.56,135.6,2,1,58,81,29.0,138.28,48.0,0,0,1,135.6,276.56,276.56
18242,2232.49,959.115,3,2,141,205,47.0,744.16,339.0,0,0,2,959.12,2232.49,2232.49
16357,658.88,260.49,3,2,180,205,60.0,219.63,82.0,0,0,2,260.49,658.88,658.88
13487,575.4,191.125,3,2,296,345,98.67,191.8,88.33,0,0,2,191.13,575.4,575.4
15865,895.13,290.6,3,2,173,205,57.67,298.38,122.67,0,0,2,290.6,895.13,895.13
