Id,Date,Price,Cohort.new
31299800,2003-11-30,26.95,4
31299800,2003-12-16,34.95,4
31299800,2004-12-07,95.85,4
31299800,2004-12-14,36.9,4
31299800,2005-12-12,78.85,4
31299800,2007-12-09,65.9,4
31307002,2001-12-12,62.95,4
31307002,2002-12-12,47.95,4
31307317,2001-12-17,43.95,4
31307317,2002-12-19,35.95,4
31311633,2001-12-11,68.9,4
31311633,2002-07-02,28.95,4
31336607,2001-12-14,52.95,4
31336607,2002-08-31,37.95,4
31336607,2002-12-10,47.95,4
31336607,2004-07-14,28.95,4
31336607,2004-12-13,55.95,4
31336607,2006-12-13,66.95,4
31336607,2007-10-24,55.95,4
31340619,2001-12-01,42.9,4
31343660,2001-12-19,70.9,4
31345200,2001-12-11,75.9,4
31346416,2001-12-07,810.85,4
31359404,2001-12-11,33.95,4
31363603,2001-12-15,37.95,4
31363603,2004-12-03,142.85,4
31363603,2005-10-02,57.9,4
31373185,2001-12-16,75.95,4
31373185,2002-12-09,94.95,4
31373185,2004-12-14,94.95,4
31373185,2006-12-13,47.95,4
31373185,2007-12-15,69.95,4
31383873,2001-12-27,17.95,4
31386899,2001-12-13,52.95,4
31386899,2002-12-11,110.85,4
31386899,2002-12-12,62.95,4
31386899,2003-12-06,63.9,4
31386899,2004-12-10,62.9,4
31386899,2005-12-03,74.9,4
31386899,2005-12-14,83.95,4
31386899,2006-12-05,64.9,4
31386899,2007-12-01,83.85,4
31400893,2001-12-11,134.9,4
31406012,2001-12-07,294.95,4
31418488,2001-12-11,544.35,4
31418488,2002-10-26,496.5,4
31418488,2003-12-06,510.5,4
31418488,2004-12-04,675.35,4
31418488,2005-12-07,572.45,4
31418488,2006-12-02,563.5,4
31418488,2007-12-03,635.45,4
31438761,2001-12-08,97.9,4
31438761,2001-12-13,193.8,4
31438761,2002-12-07,116.85,4
31438761,2003-12-14,223.7,4
31438761,2004-12-11,87.9,4
31438761,2005-04-21,65.9,4
31438761,2005-12-20,35.95,4
31438761,2007-03-03,32.95,4
31438761,2007-11-30,64.95,4
31438761,2007-12-03,26.95,4
31458540,2001-12-05,26.95,4
31458540,2002-12-10,88.9,4
31458540,2003-12-17,26.95,4
31465540,2001-12-16,67.85,4
31465540,2006-12-18,36.95,4
31474713,2001-12-06,24.95,4
31474713,2004-12-19,28.95,4
31479874,2001-12-17,217.55,4
31479874,2001-12-21,49.9,4
31479874,2002-12-05,76.85,4
31479874,2003-12-17,175.65,4
31479874,2004-11-28,166.25,4
31482593,2001-12-05,47.95,4
31486199,2001-12-17,134.8,4
31486199,2003-12-20,37.95,4
31486199,2004-12-06,52.95,4
31486199,2006-12-12,47.95,4
31486199,2007-12-14,52.95,4
31493716,2001-12-13,349.4,4
31493716,2002-12-11,91.8,4
31493716,2002-12-21,24.95,4
31493716,2003-12-03,216.7,4
31493716,2003-12-16,128.75,4
31493716,2004-11-27,462.35,4
31493716,2005-11-26,112.75,4
31493716,2006-12-01,309.6,4
31493716,2007-11-26,543.35,4
31496044,2001-12-14,253.8,4
31496044,2002-12-03,194.8,4
31496044,2003-06-20,28.95,4
31518540,2001-12-08,40.95,4
31518540,2004-02-03,42.95,4
31518540,2004-07-28,117.9,4
31518540,2004-12-13,112.85,4
31518540,2005-12-05,99.85,4
31518540,2006-12-14,99.85,4
31518540,2007-12-17,57.9,4
31518874,2001-12-08,223.7,4
31518874,2002-08-16,57.9,4
31518874,2002-12-15,46.9,4
31518874,2003-06-27,66.95,4
31518874,2003-08-16,69.95,4
31518874,2003-12-13,65.9,4
31518874,2004-12-14,24.95,4
31518874,2004-12-21,235.8,4
31518874,2005-12-11,56.9,4
31518874,2006-12-10,153.85,4
31518874,2007-11-26,82.9,4
31543063,2001-12-17,85.85,4
31543063,2003-12-14,82.85,4
31543063,2004-12-02,82.85,4
31543063,2004-12-07,27.95,4
31543063,2005-12-16,55.9,4
31543063,2006-11-13,96.85,4
31543063,2007-12-11,128.8,4
31543801,2001-12-17,121.8,4
31543801,2002-12-16,63.9,4
31543801,2003-12-10,37.95,4
31559499,2001-12-11,24.95,4
31559499,2002-12-03,36.95,4
31559499,2003-11-25,141.8,4
31559499,2004-12-07,79.9,4
31559499,2005-11-29,79.9,4
31559499,2006-12-06,85.9,4
31559527,2001-12-14,63.9,4
31559527,2002-08-05,55.95,4
31559527,2002-11-30,97.85,4
31559527,2003-05-28,26.95,4
31559527,2003-12-14,98.85,4
31559527,2004-05-02,35.95,4
31559527,2006-03-11,43.95,4
31578819,2001-12-05,41.95,4
31578819,2002-12-30,37.95,4
31578819,2003-04-09,41.95,4
31587768,2001-12-18,77.85,4
31606753,2001-12-04,97.95,4
31617077,2001-12-18,20.95,4
31625658,2001-12-06,69.95,4
31625658,2002-12-09,47.95,4
31625658,2006-12-10,95.9,4
31642185,2001-12-07,23.95,4
31642185,2002-12-12,23.95,4
31645875,2001-12-02,93.9,4
31645875,2002-12-09,37.95,4
31645875,2004-11-21,210.8,4
31645875,2006-12-08,102.9,4
31653249,2001-12-04,56.95,4
31655660,2001-12-14,70.95,4
31655660,2002-12-14,1138.55,4
31655660,2006-10-20,294.9,4
31665008,2001-12-11,420.65,4
31665008,2002-12-12,310.7,4
31665008,2003-12-15,133.75,4
31665008,2004-12-18,87.9,4
31671857,2001-12-11,928.5,4
31671857,2001-12-17,66.95,4
31671857,2001-12-18,52.95,4
31671857,2001-12-24,61.95,4
31671857,2002-12-06,1210.35,4
31671857,2003-12-10,94.95,4
31671857,2004-12-15,151.9,4
31671857,2005-12-07,75.95,4
31672823,2001-12-04,116.85,4
31676693,2001-12-10,99.85,4
31676693,2005-11-20,37.95,4
31676693,2006-12-11,42.95,4
31676693,2006-12-17,37.95,4
31678980,2001-12-04,33.95,4
31678980,2002-11-30,101.9,4
31678980,2003-12-04,159.8,4
31678980,2004-12-20,79.9,4
31678980,2005-12-04,99.85,4
31678980,2006-12-08,123.8,4
31678980,2007-12-06,115.8,4
31680482,2001-12-12,85.95,4
31680482,2002-12-14,47.95,4
31685644,2001-12-09,94.95,4
31688822,2001-12-06,71.85,4
31688822,2005-12-22,165.8,4
31698037,2001-12-09,101.9,4
31698037,2002-12-02,136.85,4
31698037,2005-12-11,95.9,4
31698037,2007-09-28,65.5,4
31698037,2007-10-13,62.8,4
31719156,2001-12-12,189.95,4
31719531,2001-12-04,49.9,4
31728170,2001-12-17,75.95,4
31728170,2002-10-01,37.95,4
31728170,2004-04-17,69.95,4
31728170,2004-12-10,56.95,4
31728170,2004-12-15,47.95,4
31728170,2005-02-02,96.9,4
31728170,2005-12-19,47.95,4
31729791,2001-12-03,48.95,4
31729791,2005-04-28,37.95,4
31730559,2001-12-15,91.85,4
31730559,2003-12-13,37.95,4
31730559,2004-12-12,28.95,4
31730559,2005-12-02,37.95,4
31730559,2006-12-01,60.7,4
31730559,2006-12-04,159.8,4
31730559,2007-04-30,37.95,4
31730559,2007-11-18,167.75,4
31745474,2001-12-02,236.5,4
31745474,2002-12-12,146.65,4
31749632,2001-12-03,201.9,4
31749632,2001-12-05,75.95,4
31749632,2002-11-29,37.95,4
31749632,2003-12-14,144.85,4
31760914,2001-12-27,76.95,4
31760914,2007-12-02,26.95,4
31785034,2001-12-18,256.85,4
31785034,2002-06-11,83.95,4
31785034,2002-12-14,383.85,4
31785034,2003-12-17,199.85,4
31785034,2004-12-13,142.85,4
31785400,2001-12-12,52.95,4
31828312,2001-12-16,75.9,4
31828312,2003-12-21,75.9,4
31842337,2001-12-18,62.9,4
31844533,2001-12-10,37.95,4
31844533,2003-05-08,28.95,4
31844533,2005-04-29,112.9,4
31844533,2005-09-12,37.95,4
31844533,2005-10-15,37.95,4
31844533,2005-11-13,35.95,4
31844533,2005-11-22,55.95,4
31844533,2006-04-29,60.95,4
31851726,2001-12-01,83.95,4
31862535,2001-12-16,131.85,4
31868485,2001-12-19,21.95,4
31868485,2002-12-07,21.95,4
31898092,2001-12-14,21.95,4
31898092,2001-12-15,32.95,4
31898542,2001-12-06,61.9,4
31903012,2001-12-15,28.95,4
31903012,2002-01-15,52.9,4
31903012,2004-10-14,41.95,4
31903012,2004-12-02,85.9,4
31903012,2005-12-09,83.9,4
31903012,2006-12-08,47.95,4
31910839,2001-12-19,152.85,4
31910839,2002-12-02,133.9,4
31910839,2003-12-17,200.85,4
31910839,2005-12-04,339.8,4
31910839,2006-12-20,383.8,4
31919564,2001-12-20,1190.75,4
31925492,2001-12-06,94.9,4
31928397,2001-12-09,33.95,4
31930568,2001-12-11,26.95,4
31932928,2001-12-16,167.95,4
31932928,2002-12-05,391.95,4
31932928,2003-12-27,265.95,4
31932928,2004-12-11,32.95,4
31940588,2001-12-08,21.95,4
31947852,2001-12-10,153.85,4
32019416,2001-12-12,52.9,4
32019416,2002-12-21,26.95,4
32019416,2003-06-01,59.8,4
32019416,2004-04-04,17.95,4
32019416,2005-10-07,48.7,4
32019692,2001-12-12,57.9,4
32019692,2002-03-13,62.85,4
32019692,2002-04-22,44.9,4
32019692,2002-11-09,59.9,4
32019692,2003-04-02,74.85,4
32019692,2005-03-18,88.85,4
32019692,2005-04-25,69.95,4
32019692,2005-12-26,99.85,4
32021950,2001-12-10,68.85,4
32021950,2002-12-03,41.9,4
32021950,2003-11-11,28.95,4
32021950,2004-11-20,17.95,4
32021950,2005-01-31,17.95,4
32021950,2005-11-18,17.95,4
32021950,2005-12-12,28.95,4
32021950,2006-05-02,18.95,4
32044965,2001-12-03,28.95,4
32044965,2002-11-16,41.95,4
32098989,2001-12-14,123.9,4
32098989,2002-12-16,47.95,4
32098989,2004-12-21,59.9,4
32098989,2005-12-16,93.85,4
32108755,2001-12-08,27.95,4
32113796,2001-12-16,74.85,4
32113796,2002-11-18,28.95,4
32113796,2002-12-10,71.85,4
32113796,2003-12-14,24.95,4
32113796,2004-12-09,36.95,4
32113796,2005-12-07,41.95,4
32113796,2007-11-29,96.85,4
32133006,2001-12-14,33.95,4
32133006,2002-12-15,25.95,4
32133006,2003-12-14,37.95,4
32135722,2001-12-17,47.95,4
32135722,2002-12-09,47.95,4
32135722,2003-12-20,47.95,4
32135722,2004-12-15,69.95,4
32142363,2001-12-12,96.95,4
32154881,2001-12-08,129.9,4
32154881,2002-12-10,131.85,4
32154881,2005-12-11,43.95,4
32154881,2006-12-11,90.95,4
32154881,2007-11-12,158.85,4
32161795,2001-12-07,75.95,4
32161795,2002-12-06,41.95,4
32161795,2002-12-16,47.95,4
32161795,2003-12-13,222.8,4
32161795,2006-12-12,104.9,4
32161795,2006-12-14,56.95,4
32161795,2007-03-01,56.95,4
32161795,2007-11-26,157.8,4
32161795,2007-11-28,44.85,4
32162178,2001-12-10,28.95,4
32162178,2002-06-20,14.9,4
32162178,2003-01-17,47.95,4
32162178,2003-10-21,37.95,4
32162178,2004-01-26,23.95,4
32162178,2004-10-03,22.85,4
32162178,2005-04-24,40.8,4
32162178,2005-11-05,79.95,4
32162178,2007-02-07,26.95,4
32162178,2007-09-03,71.65,4
32162178,2007-12-08,51.95,4
32187895,2001-12-04,69.95,4
32187895,2007-12-10,83.95,4
32193238,2001-12-20,71.95,4
32193238,2004-07-02,45.85,4
32193238,2004-08-25,52.8,4
32193238,2005-04-16,80.65,4
32197758,2001-12-13,32.95,4
32198193,2001-12-07,52.95,4
32199946,2001-12-17,21.95,4
32199946,2002-12-10,175.65,4
32204014,2001-12-17,30.95,4
32205833,2001-12-04,28.95,4
32205833,2001-12-05,195.95,4
32205833,2002-12-18,55.95,4
32205833,2003-12-01,132.95,4
32205833,2005-01-11,113.95,4
32205833,2005-12-09,132.95,4
32205833,2006-02-02,37.95,4
32205833,2006-12-10,142.95,4
32205833,2007-12-02,227.85,4
32218307,2001-12-18,460.25,4
32226089,2001-12-10,46.9,4
32226473,2001-12-03,93.9,4
32226473,2005-11-18,16.95,4
32226473,2006-01-27,16.95,4
32226473,2006-07-08,22.8,4
32226473,2006-09-21,35.85,4
32264968,2001-12-01,24.95,4
32264968,2002-10-06,24.95,4
32264968,2003-02-27,14.95,4
32264968,2003-09-22,24.95,4
32264968,2004-09-25,24.95,4
32264968,2005-09-10,24.95,4
32264968,2006-10-11,39.95,4
32264968,2007-10-09,28.95,4
32264968,2007-12-05,18.95,4
32291948,2001-12-05,71.9,4
32291948,2002-06-03,55.95,4
32291948,2005-06-01,28.95,4
32298826,2001-12-07,37.95,4
32298826,2002-12-05,28.95,4
32298843,2001-12-03,237.8,4
32298843,2002-12-10,197.8,4
32298843,2004-12-14,133.9,4
32298843,2005-12-12,175.9,4
32298843,2007-12-13,85.95,4
32299681,2001-12-14,85.95,4
32299681,2002-12-17,196.8,4
32299681,2003-06-11,32.95,4
32299681,2003-07-12,28.95,4
32299681,2003-12-10,50.9,4
32299681,2004-06-13,20.95,4
32299681,2004-12-11,84.9,4
32299681,2007-12-16,45.95,4
32303053,2001-12-14,52.95,4
32303053,2002-12-16,89.9,4
32303053,2003-12-11,47.95,4
32303053,2004-12-13,34.95,4
32303053,2005-12-06,37.95,4
32303053,2006-12-13,69.95,4
32304986,2001-12-13,36.95,4
32309095,2001-12-18,59.9,4
32309095,2005-04-11,13.9,4
32309095,2006-12-07,36.95,4
32329303,2001-12-13,662.6,4
32329303,2003-12-02,735.6,4
32329303,2004-04-29,56.95,4
32332160,2001-12-17,120.85,4
32332160,2002-12-20,152.8,4
32332160,2003-12-20,165.8,4
32332160,2004-01-12,48.95,4
32332160,2005-12-20,56.95,4
32350675,2001-12-10,58.9,4
32352370,2001-12-19,34.95,4
32352370,2004-12-16,38.95,4
32352370,2005-04-02,32.85,4
32352370,2005-10-25,38.8,4
32352370,2005-12-14,35.95,4
32352370,2007-06-03,27.85,4
32367750,2001-12-10,17.95,4
32375211,2001-12-18,23.95,4
32400389,2001-12-03,108.8,4
32400389,2004-11-28,23.95,4
32400389,2005-11-02,108.8,4
32400389,2007-12-16,101.85,4
32402730,2001-12-11,99.8,4
32402730,2003-12-11,24.95,4
32402730,2004-12-08,24.95,4
32413103,2001-12-07,75.95,4
32422034,2001-12-19,493.85,4
32422034,2002-12-15,607.85,4
32422034,2003-11-15,725.85,4
32422034,2004-12-11,725.85,4
32428050,2001-12-11,207.85,4
32428050,2001-12-17,135.8,4
32428050,2001-12-18,66.95,4
32440362,2001-12-19,56.95,4
32440362,2002-12-17,85.95,4
32440362,2003-12-14,56.95,4
32440362,2004-12-14,114.9,4
32440362,2005-12-14,123.9,4
32440362,2006-12-17,47.95,4
32440362,2007-12-13,211.9,4
32444410,2001-12-11,34.95,4
32453109,2001-12-13,174.8,4
32453109,2004-07-31,58.75,4
32467737,2001-12-17,33.95,4
32473628,2001-12-17,127.85,4
32473628,2002-01-14,87.9,4
32473628,2005-12-19,57.85,4
32473628,2006-02-03,21.9,4
32473628,2006-05-31,72.8,4
32473628,2006-07-17,43.85,4
32473628,2006-11-15,61.85,4
32473628,2007-02-21,27.9,4
32473628,2007-06-23,10.95,4
32478458,2001-12-12,98.85,4
32485289,2001-12-05,37.95,4
32485289,2001-12-12,71.9,4
32485289,2002-12-11,94.9,4
32489896,2001-12-10,43.95,4
32489896,2004-10-20,35.95,4
32489896,2005-02-18,35.95,4
32489896,2005-10-11,44.95,4
32489896,2006-12-08,87.9,4
32489896,2006-12-13,35.95,4
32489896,2007-12-13,43.95,4
32501976,2001-12-10,85.95,4
32512372,2001-12-17,67.9,4
32512372,2002-12-15,93.85,4
32512372,2003-12-07,107.85,4
32512372,2005-12-13,56.95,4
32519897,2001-12-19,75.95,4
32519897,2002-09-12,75.95,4
32519897,2003-01-20,48.9,4
32526597,2001-12-14,35.95,4
32526597,2002-12-12,123.9,4
32526597,2003-04-15,35.95,4
32526597,2003-06-11,26.95,4
32526597,2003-10-15,26.95,4
32526597,2004-10-14,66.85,4
32526597,2004-12-14,129.95,4
32527006,2001-12-15,105.9,4
32532421,2001-12-18,56.95,4
32534248,2001-12-15,28.95,4
32540472,2001-12-17,34.95,4
32540472,2006-12-08,72.9,4
32540472,2007-12-09,48.95,4
32554118,2001-12-05,19.95,4
32554118,2003-08-27,16.95,4
32554118,2005-04-18,15.9,4
32554118,2007-07-20,39.85,4
32557555,2001-12-19,23.95,4
32557555,2002-05-04,41.95,4
32557555,2004-12-02,37.95,4
32557555,2005-05-28,85.95,4
32569409,2001-12-02,283.65,4
32569409,2002-11-23,71.85,4
32569409,2002-12-09,151.8,4
32569409,2004-11-28,75.9,4
32573453,2001-12-06,30.95,4
32573453,2003-12-05,43.95,4
32573453,2004-02-01,18.95,4
32576060,2001-12-11,105.9,4
32576060,2002-10-07,50.9,4
32576060,2002-12-14,85.95,4
32576060,2003-01-07,87.7,4
32576060,2004-04-05,28.95,4
32576060,2005-10-08,91.85,4
32576060,2007-10-13,106.8,4
32579651,2001-12-15,47.95,4
32579651,2004-10-20,124.85,4
32585313,2001-12-08,61.95,4
32585529,2001-12-15,111.9,4
32585529,2002-12-14,189.75,4
32596052,2001-12-17,193.95,4
32596052,2002-12-19,66.95,4
32596052,2003-03-13,313.9,4
32596052,2006-01-23,28.95,4
32596052,2007-12-13,438.75,4
32596052,2007-12-17,94.95,4
32599201,2001-12-03,23.95,4
32599201,2001-12-10,37.95,4
32599201,2001-12-15,23.95,4
32599201,2003-12-02,35.95,4
32599201,2004-12-17,47.95,4
32599201,2004-12-31,51.95,4
32599201,2006-12-12,95.9,4
32599972,2001-12-03,90.95,4
32621881,2001-12-15,272.95,4
32622756,2001-12-03,43.9,4
32625986,2001-12-19,47.9,4
32625986,2002-12-09,37.95,4
32626682,2001-12-06,164.9,4
32626682,2002-12-06,237.85,4
32626682,2004-12-15,420.65,4
32626682,2005-12-09,466.65,4
32667803,2001-12-17,182.7,4
32667803,2002-03-29,43.95,4
32668817,2001-12-02,35.95,4
32668817,2002-12-22,189.95,4
32699415,2001-12-20,63.9,4
32699415,2002-08-10,18.95,4
32699415,2003-12-08,70.9,4
32702117,2001-12-05,232.6,4
32702117,2002-11-21,215.65,4
32702117,2003-12-09,149.7,4
32702117,2004-12-01,204.65,4
32702117,2005-12-08,154.7,4
32702117,2006-12-03,151.7,4
32702117,2007-12-02,170.7,4
32723700,2001-12-09,125.95,4
32723700,2002-12-14,75.95,4
32723700,2003-12-15,76.95,4
32723700,2004-12-11,52.95,4
32723700,2005-11-27,83.95,4
32723700,2006-12-07,69.95,4
32726844,2001-12-20,142.8,4
32726844,2005-12-08,22.95,4
32726844,2006-12-14,73.9,4
32726844,2007-12-14,28.95,4
32731381,2001-12-22,48.9,4
32731381,2002-12-09,101.85,4
32731487,2001-12-13,33.95,4
32751804,2001-12-09,43.95,4
32751804,2005-12-19,75.9,4
32751804,2006-04-09,37.95,4
32800602,2001-12-03,92.85,4
32800602,2002-11-25,56.9,4
32800602,2005-12-12,65.9,4
32800602,2006-10-30,93.85,4
32805468,2001-12-23,201.75,4
32812425,2001-12-04,75.95,4
32812425,2001-12-10,360.85,4
32812425,2005-12-08,397.65,4
32812425,2006-12-13,393.7,4
32812425,2007-12-11,47.95,4
32857142,2001-12-12,105.9,4
32857142,2002-12-10,231.8,4
32857142,2004-12-14,131.85,4
32857142,2005-12-24,56.95,4
32857142,2006-02-06,43.95,4
32857142,2006-12-10,158.85,4
32857142,2007-12-23,102.8,4
32859099,2001-12-03,372.5,4
32865124,2001-12-02,70.9,4
32869737,2001-12-11,47.95,4
32869737,2002-12-17,37.95,4
32874363,2001-12-03,172.85,4
32874363,2002-11-10,159.9,4
32874363,2003-10-30,117.9,4
32874363,2006-11-18,85.9,4
32874363,2007-12-14,87.9,4
32874506,2001-12-28,147.9,4
32874506,2002-12-20,132.95,4
32874506,2003-12-21,132.95,4
32874506,2004-12-24,148.9,4
32874506,2005-09-18,56.95,4
32874506,2005-12-24,132.95,4
32874506,2006-10-29,28.95,4
32874506,2006-12-24,142.95,4
32879477,2001-12-04,52.95,4
32882253,2001-12-11,95.9,4
32882253,2002-03-20,17.9,4
32882253,2002-12-16,113.85,4
32882253,2003-12-11,78.9,4
32884648,2001-12-15,379.9,4
32884648,2002-06-21,199.95,4
32884648,2005-05-22,132.95,4
32884648,2006-05-13,208.95,4
32884648,2007-12-07,263.95,4
32892335,2001-12-21,67.9,4
32892335,2003-09-14,33.8,4
32892335,2004-08-26,31.8,4
32892335,2007-09-14,27.85,4
32892335,2007-09-25,43.85,4
