Id,Date,Price,Cohort
10001677275,2005-12-23,24,1
10001677275,2008-02-03,16.5,1
10001677275,2008-12-08,17.5,1
10001677275,2009-02-20,17.15,1
10001677275,2009-11-09,35.9,1
10001677275,2005-01-10,24.5,1
10001677275,2005-12-07,13.99,1
10001677275,2007-01-29,20.75,1
10002380109,2006-11-25,67.6,1
10002380109,2005-01-14,127.4,1
10002380109,2008-10-27,30,1
10002380109,2010-03-19,371,1
10002380109,2011-02-05,68,1
10002995434,2005-01-20,32.44,1
10002995434,2007-04-02,22.5,1
10003178116,2005-01-10,45,1
10003178116,2006-02-22,49.95,1
10003178116,2006-06-23,12.5,1
10003767807,2005-01-14,44.65,1
10003767807,2005-01-20,44.65,1
10004332522,2005-01-05,53.34,1
10004332522,2007-05-29,81.11,1
10004332522,2007-07-31,20.75,1
10004332522,2008-11-18,14.97,1
10005005010,2005-01-24,58.25,1
10007893270,2005-01-20,86.11,1
10007893270,2008-05-19,31,1
10009191491,2005-01-20,50,1
10009191491,2005-04-15,50,1
10009191491,2005-06-08,24.5,1
10009191491,2005-06-29,49,1
10009191491,2006-05-12,27.5,1
10009191491,2006-08-15,27.5,1
10009191491,2007-04-20,291.5,1
10009470548,2005-01-05,16,1
10010651600,2005-01-28,20.85,1
10010751598,2005-01-12,35.77,1
10010751598,2005-10-25,70,1
10010751598,2007-08-09,30.53,1
10010751598,2008-02-20,185.46,1
10010751598,2008-03-14,65,1
10010751598,2009-08-12,40.5,1
10010751598,2012-03-09,29.94,1
10011748428,2005-01-05,29.5,1
10011748428,2005-12-10,100,1
10012328947,2006-12-05,18.24,1
10012328947,2005-01-21,71.82,1
10012328947,2006-05-31,65,1
10012328947,2008-11-22,133.15,1
10012328947,2010-01-19,30.15,1
10013363827,2005-01-12,71.4,1
10013363827,2006-05-21,79.79,1
10013363827,2006-10-23,113.99,1
10013363827,2009-04-10,42.9,1
10013608688,2005-01-31,48.8,1
10013608688,2007-05-31,65.5,1
10013608688,2009-05-12,34.2,1
10015324400,2005-01-31,281.67,1
10015324400,2005-10-25,38,1
10015324400,2006-07-24,26,1
10015324400,2006-10-20,50,1
10016253739,2005-01-15,36,1
10016253739,2005-07-26,16.4,1
10017209913,2005-01-16,10,1
10017209913,2006-01-16,30,1
10017209913,2007-11-24,32.4,1
10017209913,2010-01-20,28,1
10017209913,2010-02-14,65,1
10017209913,2011-02-21,29.1,1
10017209913,2011-07-03,18.15,1
10017590129,2005-01-06,84.9,1
10017590129,2012-07-19,21.75,1
10018546834,2005-01-26,44,1
10018546834,2011-04-27,12,1
10018546834,2011-07-18,65,1
10018546834,2012-02-13,20.5,1
10019528214,2005-01-10,91.8,1
10019528214,2005-02-09,102,1
10019528214,2005-04-06,62.9,1
10019528214,2005-04-11,170.6,1
10019528214,2006-12-06,158.05,1
10019528214,2007-04-30,140,1
10019528214,2007-05-09,293.16,1
10019528214,2007-05-14,121.5,1
10019528214,2011-06-21,150,1
10019528214,2008-12-09,114.4,1
10019528214,2009-03-09,84.95,1
10019528214,2009-11-03,79.55,1
10019528214,2009-11-09,67.53,1
10019528214,2009-11-17,67.53,1
10019528214,2010-03-23,44.29,1
10019528214,2010-06-28,222.5,1
10019528214,2010-09-15,54,1
10019528214,2011-02-17,214.4,1
10019528214,2011-03-10,54.16,1
10019528214,2011-05-19,591.3,1
10019528214,2011-08-15,331.2,1
10019528214,2011-10-22,246.65,1
10019528214,2012-02-14,82.25,1
10019528214,2012-06-07,61.32,1
10019884935,2005-01-16,25.8,1
10019884935,2005-11-11,11.75,1
10020688269,2005-01-09,61.94,1
10020688269,2005-04-21,81.4,1
10021646803,2005-01-10,39,1
10021646803,2005-02-11,40,1
10021914499,2005-01-23,3,1
10021914499,2005-10-09,151.5,1
10022262881,2005-01-05,29.92,1
10022680108,2005-01-30,119.5,1
10022680108,2005-04-07,30,1
10022680108,2005-06-09,111,1
10022680108,2005-09-12,65,1
10022680108,2005-11-18,37.24,1
10023424794,2005-01-10,27,1
10023424794,2012-03-23,72.5,1
10024113537,2005-01-18,23.64,1
10024113537,2008-07-07,24.7,1
10025515213,2005-01-30,32.8,1
10025515213,2007-10-01,70,1
10025770518,2005-01-25,25.8,1
10027797913,2005-01-18,52,1
10027797913,2005-02-28,40,1
10027797913,2005-08-01,60,1
10027797913,2009-12-04,70.16,1
10027797913,2009-12-11,25.37,1
10028391436,2005-01-06,11,1
10028391436,2006-03-18,8.88,1
10028391436,2006-07-06,13.6,1
10028391436,2010-05-12,41.86,1
10028391436,2011-08-09,30.41,1
10028391436,2011-11-17,47.59,1
10030560128,2005-01-16,2209.87,1
10030935686,2005-01-13,17.8,1
10030935686,2006-04-12,247.35,1
10030935686,2006-06-07,286.9,1
10031024826,2005-12-16,60.75,1
10031024826,2005-01-04,212.32,1
10031024826,2005-02-24,69.9,1
10031024826,2008-11-04,34.95,1
10031383331,2005-01-10,235.4,1
10031428194,2005-01-04,25,1
10031428194,2005-01-28,22.5,1
10031428194,2005-03-29,88.49,1
10031428194,2006-08-25,54.06,1
10031428194,2006-10-30,75,1
10031428194,2006-12-05,69.98,1
10031428194,2007-03-07,199.95,1
10031428194,2008-03-12,173.99,1
10031428194,2009-03-03,62.25,1
10031428194,2010-08-26,26.4,1
10031428194,2010-10-31,130,1
10031689387,2005-01-24,37,1
10032131860,2006-12-14,64.4,1
10032131860,2005-01-09,45,1
10032131860,2005-04-05,78.5,1
10032624928,2005-01-05,192.53,1
10032624928,2005-01-08,11.75,1
10032624928,2005-01-11,102.82,1
10032624928,2006-05-01,37.31,1
10032624928,2006-11-16,72.57,1
10032624928,2007-03-16,28.44,1
10032746923,2005-01-16,157.12,1
10032746923,2010-06-01,317.47,1
10032746923,2011-12-08,9.65,1
10032746923,2012-03-07,188.8,1
10032746923,2012-07-15,51.4,1
10032746923,2012-07-20,159.95,1
10032791901,2005-01-28,8.3,1
10033872587,2007-11-28,100,1
10033872587,2009-05-27,10,1
10033872587,2005-01-14,34.38,1
10033872587,2010-11-21,110.5,1
10034117883,2005-01-05,18.9,1
10034154398,2005-01-16,72.75,1
10034154398,2005-09-02,136.7,1
10034154398,2007-01-11,40,1
10034947231,2005-06-17,149.98,1
10034947231,2005-11-30,118.1,1
10034947231,2005-12-20,24,1
10034947231,2005-01-24,52.05,1
10034947231,2009-06-16,82,1
10035744735,2005-01-13,10,1
10035820618,2005-01-04,87.3,1
10036816969,2005-01-26,15,1
10038222408,2005-01-28,58.36,1
10038222408,2007-11-29,35,1
10038222408,2008-09-29,40.32,1
10038222408,2009-06-10,48,1
10038222408,2010-05-25,16.75,1
10038222408,2010-08-11,33.9,1
10038222408,2010-11-22,232.75,1
10039106964,2005-01-24,235,1
10039106964,2012-04-07,41.65,1
10039796861,2005-01-10,57.5,1
10039796861,2007-09-23,65.44,1
10039796861,2007-09-29,65.44,1
10040215993,2005-01-20,17.76,1
10040215993,2006-02-08,85.74,1
10040215993,2006-03-23,75.88,1
10040215993,2007-04-04,12.75,1
10040215993,2007-04-05,37.5,1
10040215993,2007-11-11,124.6,1
10040215993,2008-05-13,46.95,1
10040215993,2008-10-28,27,1
10040956233,2006-10-22,30.6,1
10040956233,2005-01-31,30.68,1
10041155455,2005-11-24,238.58,1
10041155455,2006-12-16,30,1
10041155455,2005-01-13,24.5,1
10041795785,2005-01-05,44.5,1
10043495014,2005-01-17,22.6,1
10043609968,2005-10-03,36.12,1
10043609968,2005-01-27,59,1
10043609968,2011-03-16,19,1
10043632905,2006-04-17,116,1
10043632905,2005-01-12,51,1
10043632905,2005-04-13,107.5,1
10043632905,2005-04-25,124.2,1
10043632905,2005-10-07,117.75,1
10043632905,2005-11-18,22.5,1
10043632905,2006-01-27,41.31,1
10043632905,2006-06-28,98.99,1
10043632905,2006-08-21,211.72,1
10043632905,2006-10-05,662.7,1
10043632905,2006-10-27,875.37,1
10043632905,2007-02-26,7.5,1
10043632905,2007-03-21,666.66,1
10043632905,2007-03-30,30.53,1
10043632905,2007-10-26,77.69,1
10043915773,2005-01-24,9,1
10043915773,2006-01-02,39,1
10043915773,2009-02-04,35.45,1
10043915773,2011-02-11,46.59,1
10043915773,2012-06-01,20.51,1
10044161476,2005-01-06,38.89,1
10044161476,2008-07-01,135,1
10044161476,2010-12-02,71.86,1
10044161476,2011-02-15,109.34,1
10044415961,2005-01-13,49,1
10044567764,2005-01-30,14.2,1
10044659964,2005-01-14,12,1
10044879992,2005-01-06,27.5,1
10044879992,2005-06-13,68.35,1
10045127674,2005-01-05,53.1,1
10045127674,2005-12-02,18.9,1
10045511793,2005-01-25,31.36,1
10045511793,2006-06-01,28.5,1
10045511793,2010-11-30,73.35,1
10047071326,2005-01-06,92.49,1
10047071326,2005-10-28,18.62,1
10047071326,2005-11-03,16.8,1
10047071326,2007-12-11,84.5,1
10047071326,2008-01-30,90,1
10048203423,2005-01-07,82,1
10048203423,2005-05-04,215,1
10048203423,2005-07-26,230,1
10048203423,2005-11-19,64.21,1
10048203423,2006-02-17,347,1
10048203423,2006-07-08,145,1
10048203423,2006-09-22,112.82,1
10048203423,2007-01-05,30.41,1
10048203423,2008-07-20,357.48,1
10048203423,2009-05-28,33.4,1
10048203423,2009-12-28,15.07,1
10048203423,2010-01-16,61.43,1
10048203423,2010-04-25,35.63,1
10048203423,2010-08-17,24.15,1
10048203423,2010-10-03,29.9,1
10048203423,2010-11-02,34,1
10048203423,2011-02-19,63.19,1
10048203423,2011-03-10,267.5,1
10048203423,2011-12-07,24.15,1
10048203423,2012-03-04,45.54,1
10048761685,2005-01-25,8.9,1
10048761685,2006-09-06,105,1
10048761685,2007-11-05,19.68,1
10048761685,2011-12-13,29.18,1
10048761685,2012-04-17,33.7,1
10049420479,2005-01-17,128,1
10049420479,2008-02-08,139.95,1
10050163159,2007-12-16,123.07,1
10050163159,2005-01-10,180,1
10050163159,2009-12-14,20.25,1
10050169925,2005-11-29,13.19,1
10050169925,2005-01-31,3,1
10050301611,2005-01-11,101.01,1
10050301611,2005-02-24,23.27,1
10050375135,2005-01-20,23.64,1
10050443603,2005-01-10,70,1
10050443603,2007-03-28,103.25,1
10050759635,2006-11-04,329.24,1
10050759635,2009-11-29,30,1
10050759635,2005-01-18,180.62,1
10050759635,2005-02-03,217.48,1
10050759635,2005-02-16,470.14,1
10050759635,2005-02-24,241.85,1
10050759635,2005-03-20,186.33,1
10051794858,2005-01-11,48.2,1
10051794858,2005-12-22,30.6,1
10052066633,2005-01-02,58.05,1
10052066633,2007-11-03,45,1
10052140478,2005-01-20,9.59,1
10054733124,2009-06-21,11.25,1
10054733124,2005-01-05,325.4,1
10054733124,2006-11-16,40.5,1
10054733124,2008-11-29,109.83,1
10054941396,2005-01-24,45.2,1
10054941396,2006-12-13,22.6,1
10054941396,2011-12-26,24.15,1
10055214544,2005-01-15,94.11,1
10055214544,2007-10-29,99,1
10055214544,2007-11-09,40,1
10055214544,2007-12-21,17.3,1
10055354934,2005-01-09,215.78,1
10055354934,2005-04-16,49.95,1
10055354934,2006-02-17,49.88,1
10056098993,2005-01-14,45.2,1
10056503492,2005-01-02,60,1
10056503492,2010-09-24,12.33,1
10056503492,2008-11-26,24,1
10056503492,2010-10-12,54.95,1
10056503492,2011-09-08,18.36,1
10056787894,2005-01-28,76,1
10056787894,2005-10-25,9,1
10056787894,2006-03-14,294.99,1
10056787894,2007-05-31,65,1
10056787894,2007-11-30,175.86,1
10056787894,2010-05-04,64,1
10057003243,2005-01-20,44.78,1
10057003243,2006-02-02,28.5,1
10057003243,2006-02-23,29,1
10057003243,2006-10-17,136.95,1
10057003243,2008-01-08,379.12,1
10057151050,2005-01-17,11,1
10057151050,2005-04-15,62.5,1
10057151050,2005-05-10,12.5,1
10057151050,2005-07-12,33,1
10057405415,2005-01-04,49.98,1
10057475968,2005-01-06,11,1
10057624336,2005-01-14,78.25,1
10057624336,2009-12-08,40.9,1
10057791390,2005-01-08,8.3,1
10058148443,2005-01-18,22.89,1
10058165372,2005-01-05,282.83,1
10058165372,2006-02-15,91.3,1
10058165372,2008-02-08,40.62,1
10058256312,2005-01-07,157,1
10058878709,2005-01-03,41.66,1
10059325025,2005-01-16,39.3,1
10059325025,2005-01-23,21,1
10059325025,2006-02-16,47.34,1
10059325025,2007-12-05,26.08,1
10059774987,2005-01-19,73,1
10059774987,2005-02-09,210,1
10059774987,2005-02-24,23.27,1
10059774987,2006-07-23,95,1
10059776135,2005-01-05,64,1
10059776135,2009-09-21,30,1
10059776135,2010-04-26,25,1
10060054482,2005-01-12,72.05,1
10060418181,2005-01-05,15,1
10060418181,2006-02-03,32.8,1
10060418181,2006-02-08,11.88,1
10060659065,2005-01-26,169.73,1
10061288575,2005-01-04,49,1
10061446660,2005-01-04,137,1
10061446660,2009-06-04,114.28,1
10061446660,2009-07-16,100,1
10061490219,2005-01-04,100,1
10061490219,2008-05-06,18,1
10062266513,2005-05-10,176.6,1
10062266513,2005-01-17,28.28,1
10062387697,2005-01-13,13.18,1
10062413065,2005-01-30,11.3,1
10062573075,2005-01-07,129,1
10062573075,2010-11-18,10.91,1
10062573075,2011-03-10,123.39,1
10062773994,2005-01-25,32,1
10062774728,2005-01-08,10,1
10062774728,2009-01-21,65,1
10062912527,2005-01-05,45.8,1
10063106888,2005-01-18,10,1
10063106888,2007-04-16,69.95,1
10063106888,2007-07-24,24,1
10063106888,2009-04-30,64.48,1
10063106888,2009-05-18,14.55,1
10063106888,2009-06-29,26,1
10063106888,2011-05-16,49,1
10063106888,2011-06-21,112.85,1
10063380685,2005-01-05,34.65,1
10063507419,2005-01-11,44.4,1
10063837749,2005-01-25,37.56,1
10064196828,2005-01-11,16,1
10064483470,2005-01-10,45,1
10064487974,2005-01-22,175,1
10064487974,2006-12-04,36.2,1
10064487974,2005-01-10,58.25,1
10065115154,2005-01-07,24,1
10065115154,2005-01-11,75,1
10065115154,2005-03-18,72,1
10065115154,2005-10-04,180,1
10065115154,2006-05-26,38.04,1
10065125977,2005-01-05,57.06,1
10065125977,2011-11-02,18.53,1
10065333845,2008-02-01,11.25,1
10065333845,2005-01-14,47.73,1
10065333845,2012-02-15,54.25,1
10066122290,2005-01-20,263.4,1
10066201959,2005-01-27,9,1
10066201959,2005-03-22,68,1
10066403698,2005-01-30,45.2,1
10066405990,2005-01-16,9.6,1
10067277637,2005-01-10,23.96,1
10067277637,2007-04-25,38,1
10067277637,2009-06-15,30,1
10067277637,2011-12-11,202.6,1
10067277637,2012-04-02,71.3,1
10067808715,2007-12-11,210.23,1
10067808715,2005-01-07,53.1,1
10067808715,2005-12-06,40.5,1
10067808715,2009-01-16,119,1
10067808715,2012-08-08,25.69,1
10068273981,2005-01-10,412.04,1
10068273981,2005-02-08,29.18,1
10068273981,2005-01-31,74.43,1
10068400611,2005-01-06,141,1
10068400611,2005-02-24,43.27,1
10068540547,2008-03-15,44,1
10068540547,2005-01-05,22,1
10068557460,2005-01-10,11.75,1
10068557460,2005-07-07,27.24,1
10068557460,2006-08-14,34.65,1
10068557460,2007-05-30,91.31,1
10068557460,2008-12-03,62.98,1
10068557460,2008-12-17,18.71,1
10068557460,2009-07-01,24,1
10068557460,2010-04-01,40.08,1
10068557460,2010-06-09,118.65,1
10068557460,2011-07-22,259,1
10068557460,2011-08-09,9.5,1
10068796188,2005-01-04,40,1
10068796188,2005-06-07,16.53,1
10068796188,2006-10-01,16.7,1
10068796188,2009-05-19,45,1
10068796188,2009-08-01,27.5,1
10068796188,2009-11-27,26.4,1
10068796188,2011-12-07,34,1
10068841624,2005-01-06,268,1
10068841624,2005-06-06,82,1
10068841624,2008-10-03,182.34,1
10068843471,2005-01-10,24.5,1
10068874624,2005-01-16,42.5,1
10068874624,2007-05-26,50,1
10068957758,2005-01-17,60,1
10069031579,2005-01-21,16.15,1
10069041231,2005-01-17,108,1
10069041231,2011-12-14,14,1
10069049391,2005-01-27,215,1
10069049391,2005-03-08,30.4,1
10069049391,2005-04-07,56.75,1
10069049391,2006-01-02,12.5,1
10069049391,2007-12-13,24.46,1
10069125274,2005-01-05,7.48,1
10069141602,2005-01-10,64.9,1
10069185359,2005-01-06,23.71,1
10069271102,2005-01-15,412.25,1
10069328769,2005-01-08,11,1
10069328769,2005-07-10,48.81,1
10069328769,2005-11-26,139.99,1
10069328769,2006-10-19,35.5,1
10069328769,2007-10-20,159.36,1
10069328769,2008-06-26,68,1
10069328769,2009-03-17,22.6,1
10069328769,2007-11-27,39.25,1
10069489223,2005-01-26,20.3,1
10069489223,2005-10-26,220,1
10069489223,2010-12-07,302.85,1
10069489223,2011-06-21,132.69,1
10069557154,2005-01-16,54.28,1
10069557154,2005-07-25,25.5,1
10069569529,2005-01-10,95,1
10069569529,2006-11-06,219,1
10069604582,2005-01-26,39.95,1
10069618302,2005-01-08,23.89,1
10069629497,2005-01-16,64.9,1
10069629497,2006-03-17,47.5,1
10069630041,2006-06-13,140,1
10069630041,2005-01-08,114.67,1
10069633590,2005-01-12,114,1
10069742771,2005-01-03,20.3,1
10069809907,2005-01-05,41.68,1
10069966865,2005-01-30,9,1
10069966865,2011-12-03,75,1
10069966865,2012-02-12,120,1
10069966865,2012-06-23,25.29,1
10070085855,2005-01-25,22,1
10070087010,2005-01-04,24.52,1
10070087010,2008-06-08,36.17,1
10070087010,2008-06-11,36.17,1
10070244855,2005-01-15,23.02,1
10070244855,2008-11-04,92,1
10070265348,2005-01-03,30,1
10070265348,2009-11-06,46.03,1
10070522270,2005-01-15,45,1
10070522270,2007-12-03,27,1
10070522270,2008-05-29,35,1
10070611797,2005-01-19,44.24,1
10070611797,2009-11-25,27.35,1
10070618992,2005-01-08,74.95,1
10070618992,2011-04-29,20,1
10070618992,2012-05-22,24,1
10070803807,2005-01-14,22.89,1
10071011832,2006-11-28,34.99,1
10071011832,2005-01-27,27.5,1
10071023433,2005-01-31,126.12,1
10071023433,2007-09-15,28.9,1
10071110866,2005-01-03,140,1
10071265397,2005-01-06,108.87,1
10071275231,2005-01-26,25,1
10071275231,2006-07-26,81.36,1
10071275231,2009-02-26,36.95,1
10071308454,2005-01-01,43.42,1
10071308545,2005-01-01,24.9,1
10071310005,2005-01-01,9,1
10071310690,2005-01-02,16.7,1
10071310904,2005-01-01,107,1
10071314360,2005-01-02,22,1
10071314558,2005-01-02,12.5,1
10071314774,2005-01-02,34.95,1
10071315449,2005-01-02,22.89,1
10071315499,2005-01-02,160,1
10071315499,2007-12-15,10,1
10071317612,2005-01-02,140,1
10071317841,2005-01-02,25.62,1
10071318354,2005-01-02,58.2,1
10071319675,2005-01-02,28.95,1
10071319675,2005-09-13,9.05,1
10071319675,2006-08-06,169,1
10071319675,2008-02-06,30,1
10071320095,2005-01-02,25.8,1
10071321851,2005-01-03,29.06,1
10071322356,2005-01-03,66.95,1
10071322356,2005-09-12,96.5,1
10071322356,2005-12-27,80,1
10071322356,2008-09-08,99.97,1
10071322356,2011-07-25,35.1,1
10071322356,2011-11-28,30.58,1
10071322974,2005-01-03,9.9,1
10071323130,2005-01-03,22.6,1
10071324682,2005-01-03,26.73,1
10071327619,2005-01-03,22.89,1
10071328171,2005-01-03,9,1
10071328171,2006-11-03,42,1
10071328171,2007-02-09,34,1
10071328543,2005-01-03,22.6,1
10071328700,2005-01-03,7.33,1
10071328700,2008-12-12,50,1
10071329442,2005-01-03,30.41,1
10071330811,2005-01-03,23.24,1
10071334944,2005-01-03,65.6,1
10071337039,2005-01-04,37.87,1
10071338336,2005-01-04,10.75,1
10071342130,2005-01-04,32.05,1
10071345430,2005-01-04,44.97,1
10071345430,2005-12-08,32,1
10071345430,2008-06-22,91,1
10071346337,2005-01-04,61.75,1
10071347979,2005-01-04,59.5,1
10071350587,2005-01-04,141.12,1
10071350587,2006-02-13,34.5,1
10071350587,2008-07-30,133.98,1
10071350587,2009-01-24,22.33,1
10071350704,2005-01-04,140,1
10071350704,2008-08-11,200,1
10071353127,2005-01-05,33.6,1
10071353127,2005-03-10,146.06,1
10071353127,2005-11-17,263.05,1
10071353127,2007-03-08,27,1
10071353127,2007-05-07,37,1
10071353127,2008-03-11,17.31,1
10071353127,2008-06-19,40.5,1
10071353526,2005-01-05,18,1
10071356445,2005-01-05,155,1
10071356445,2005-04-22,59,1
10071356445,2005-04-25,34,1
10071356445,2005-05-14,89.5,1
10071357087,2005-01-05,297.46,1
10071358483,2005-01-05,12,1
10071358730,2005-01-05,140,1
10071358730,2009-05-16,19.5,1
10071358820,2005-01-05,40,1
10071359093,2005-01-05,57.59,1
10071361206,2005-01-05,12.6,1
10071362022,2005-01-06,22.6,1
10071362105,2005-01-05,22.89,1
10071362303,2005-01-05,180,1
10071362303,2010-10-18,13,1
10071362303,2005-12-17,56.36,1
10071363803,2005-01-05,22.89,1
10071369100,2005-01-06,162.12,1
10071369298,2005-01-06,33,1
10071369298,2009-06-11,38.35,1
10071369298,2012-05-22,26.9,1
10071370288,2005-01-06,45,1
10071370288,2005-02-19,11.75,1
10071370288,2008-10-24,32.4,1
10071370288,2010-11-05,15.75,1
10071370931,2005-01-06,29.9,1
10071370947,2005-01-06,24,1
10071373440,2005-01-06,25,1
10071374174,2005-01-06,22,1
10071374174,2012-03-05,45,1
10071374562,2005-01-06,154,1
10071374703,2005-01-06,15,1
10071374792,2005-01-06,33.25,1
10071377069,2005-01-06,129.58,1
10071377895,2005-01-06,22.89,1
10071377944,2005-01-06,58.05,1
10071378101,2005-01-06,231,1
10071378176,2005-01-06,22.6,1
10071379265,2005-01-06,21.22,1
10071379744,2005-01-06,25,1
10071379744,2005-09-03,26.85,1
10071380938,2005-01-06,139.89,1
10071380938,2005-11-05,206.94,1
10071383340,2005-01-07,71.5,1
10071386078,2005-01-07,41,1
10071386385,2005-01-07,15,1
10071386385,2006-01-25,34.5,1
10071386557,2005-01-07,41.66,1
10071386557,2007-11-08,27.5,1
10071386557,2007-11-14,19.06,1
10071386557,2008-01-30,76.43,1
10071386557,2011-11-29,35.55,1
10071387242,2005-01-07,140,1
10071387242,2005-04-08,215,1
10071387242,2005-07-30,19.24,1
10071387242,2005-09-08,8.88,1
10071388866,2005-01-07,11,1
10071391706,2005-01-07,42.5,1
10071394740,2005-01-07,22.89,1
10071394879,2005-01-07,152.5,1
10071394879,2005-11-10,11.7,1
10071395426,2005-01-08,127,1
10071397190,2005-01-08,48.9,1
10071397190,2005-11-14,11,1
10071397190,2006-11-05,58.5,1
10071397190,2008-10-28,81.91,1
10071397190,2012-08-13,23,1
10071397653,2005-01-08,23.89,1
10071397826,2005-01-08,37.8,1
10071398214,2005-01-08,29,1
10071398214,2006-02-28,58,1
10071399253,2005-01-08,39,1
10071399253,2008-11-07,123.2,1
10071399253,2009-10-02,41,1
10071399253,2009-11-02,34.3,1
10071399253,2009-12-29,109.4,1
10071399253,2010-08-13,146.72,1
10071399253,2011-11-15,42.78,1
10071399253,2012-03-12,303.92,1
10071399913,2005-01-08,22.89,1
10071404335,2005-01-09,8.3,1
10071404878,2005-01-09,50,1
10071404878,2007-04-05,64.46,1
10071405910,2005-01-09,59,1
10071406727,2005-01-09,156.5,1
10071407504,2005-01-09,25,1
10071408015,2005-01-09,56.14,1
10071408015,2008-11-12,18.66,1
10071408015,2008-12-03,72.96,1
10071408015,2008-12-11,18.31,1
10071408015,2010-11-30,63.5,1
10071408015,2011-07-14,22.05,1
10071408179,2005-01-09,147,1
10071408353,2005-01-09,51.14,1
10071408444,2005-01-09,28.5,1
10071408937,2005-01-09,38.89,1
10071408937,2006-11-01,115.25,1
10071408971,2005-01-09,15,1
10071410143,2005-01-10,340.77,1
10071413114,2005-01-10,8.4,1
10071413395,2005-01-10,58.5,1
10071413403,2005-01-10,13.6,1
10071414960,2005-01-10,36,1
10071414960,2007-06-12,52.81,1
10071414960,2007-08-13,11.25,1
10071414960,2007-08-31,279.9,1
10071414960,2008-10-13,63.7,1
10071414960,2010-06-07,138.93,1
10071414960,2010-06-27,49.88,1
10071414960,2011-01-26,53.01,1
10071415851,2005-01-10,29.06,1
10071415851,2006-12-05,18,1
10071416099,2005-01-10,598.4,1
10071417097,2005-01-10,25.8,1
10071417495,2005-01-10,10.25,1
10071418386,2005-01-10,100.98,1
10071418725,2005-01-10,22.89,1
10071418788,2005-01-10,180.8,1
10071418814,2005-01-10,12.5,1
10071420588,2005-01-10,9,1
10071422172,2005-01-10,19.24,1
10071423675,2005-01-10,34.85,1
10071423675,2005-11-15,54.24,1
10071423675,2006-11-12,50,1
10071423675,2008-07-08,124.94,1
10071423675,2008-12-10,20.78,1
10071423675,2009-03-11,21,1
10071423675,2009-10-29,11.5,1
10071423675,2010-08-11,56.16,1
10071423862,2005-01-10,80,1
10071424349,2005-01-10,30,1
10071424349,2007-09-17,74.07,1
10071424349,2007-09-23,53.92,1
10071424565,2005-01-10,12.6,1
10071426454,2005-01-10,215,1
10071426718,2005-01-10,22.89,1
10071426981,2005-01-10,20,1
10071428821,2005-01-11,12.5,1
10071428821,2009-01-25,29.77,1
10071428821,2007-05-25,31,1
10071430100,2005-01-11,12,1
10071430662,2005-01-11,24,1
10071430769,2005-01-11,12.6,1
