customer_id,monetary_dnn,monetary_btyd,frequency_dnn,frequency_btyd,recency,T,time_between,avg_basket_value,avg_basket_size,cnt_returns,has_returned,frequency_btyd_clipped,monetary_btyd_clipped,target_monetary_clipped,target_monetary
16600,237.45999999999998,111.6,2,1,85,215,42.5,118.73,184.0,0,0,1,111.6,813.52,813.52
16833,671.29,361.81,2,1,75,211,37.5,335.64,153.0,0,0,1,361.81,1106.53,1106.53
12539,2801.84,1085.99,2,1,71,210,35.5,1400.92,489.0,0,0,1,1085.99,3852.5,3852.5
14715,247.45,109.5,2,1,33,208,16.5,123.72,64.0,0,0,1,109.5,867.38,867.38
13634,625.41000000000008,263.41,2,1,85,204,42.5,312.71,126.5,0,0,1,263.41,1575.16,1575.16
13048,939.92000000000007,462.31,2,1,89,204,44.5,469.96,331.5,0,0,1,462.31,1805.91,1805.91
12356,2753.08,481.46,2,1,80,202,40.0,1376.54,793.0,0,0,1,481.46,2811.43,2811.43
12527,284.92,152.4,2,1,31,202,15.5,142.46,110.5,0,0,1,152.4,348.71,348.71
16321,155.7,67.95,2,1,18,200,9.0,77.85,21.0,0,0,1,67.95,230.7,230.7
13502,189.16,74.56,2,1,49,200,24.5,94.58,55.0,0,0,1,74.56,292.0,292.0
16085,325.03999999999996,143.69,2,1,84,197,42.0,162.52,112.0,0,0,1,143.69,981.51,981.51
12854,775.02,401.82,2,1,77,195,38.5,387.51,208.5,0,0,1,401.82,1289.15,1289.15
16882,215.70000000000002,205.8,2,1,78,194,39.0,107.85,51.0,0,0,1,205.8,705.12,705.12
15421,739.36,444.3,2,1,95,187,47.5,369.68,189.5,0,0,1,444.3,950.36,950.36
14631,630.07999999999993,320.58,2,1,63,175,31.5,315.04,176.0,0,0,1,320.58,1006.98,1006.98
14035,700.58,398.98,2,1,30,174,15.0,350.29,187.0,0,0,1,398.98,1428.02,1428.02
14959,422.38,243.72,2,1,81,173,40.5,211.19,171.0,0,0,1,243.72,684.97,684.97
15755,620.73,306.05,2,1,59,171,29.5,310.37,177.5,0,0,1,306.05,2318.88,2318.88
13362,1581.5300000000002,768.83,2,1,42,164,21.0,790.77,363.5,0,0,1,768.83,3085.49,3085.49
17516,455.21,127.38,2,1,68,162,34.0,227.6,154.5,0,0,1,127.38,768.08,768.08
15572,876.04,430.13,2,1,30,155,15.0,438.02,211.0,0,0,1,430.13,2552.86,2552.86
15026,230.78,121.8,2,1,37,154,18.5,115.39,40.5,0,0,1,121.8,469.0,469.0
13026,243.72000000000003,159.36,2,1,55,152,27.5,121.86,174.0,0,0,1,159.36,936.15,936.15
18149,549.68,321.9,2,1,58,150,29.0,274.84,140.0,0,0,1,321.9,612.08,612.08
17830,287.65,99.15,2,1,27,165,13.5,143.82,32.5,0,0,1,99.15,398.7,398.7
13139,1170.02,760.52,2,1,44,136,22.0,585.01,229.0,0,0,1,760.52,5055.79,5055.79
17572,152.2,81.4,2,1,135,250,67.5,76.1,28.0,0,0,1,81.4,226.75,226.75
15756,364.84000000000003,120.625,3,2,97,126,32.33,121.61,55.67,0,0,2,120.63,532.96,532.96
13592,205.51,64.395,3,2,59,141,19.67,68.5,23.67,0,0,2,64.39,247.96,247.96
17164,1270.42,321.645,3,2,122,150,40.67,423.47,267.33,0,0,2,321.64,2466.4,2466.4
17888,178.78,74.675,3,2,145,234,48.33,59.59,65.33,0,0,2,74.67,525.78,525.78
14233,959.1,429.125,3,2,106,194,35.33,319.7,136.67,0,0,2,429.13,1447.51,1447.51
16043,676.49,184.32,3,2,106,194,35.33,225.5,114.0,0,0,2,184.32,773.99,773.99
16184,564.81999999999994,208.3,3,2,78,88,26.0,188.27,78.67,0,0,2,208.3,1155.54,1155.54
17388,953.03000000000009,285.71500000000003,3,2,156,164,52.0,317.68,259.67,0,0,2,285.72,1259.56,1259.56
17758,1436.2,426.20500000000004,3,2,98,127,32.67,478.73,302.33,0,0,2,426.21,3456.7,3456.7
17107,6334.06,2319.425,3,2,123,155,41.0,2111.35,810.67,0,0,2,2319.43,10380.43,10380.43
16206,409.86,124.28,3,2,203,204,67.67,136.62,67.67,0,0,2,124.28,537.06,537.06
16809,468.74,128.205,3,2,126,139,42.0,156.25,123.33,0,0,2,128.21,912.74,912.74
13118,786.29,304.385,3,2,80,165,26.67,262.1,88.33,0,0,2,304.38,1125.0,1125.0
13381,1781.0900000000001,682.49,3,2,151,175,50.33,593.7,309.67,0,0,2,682.49,3626.81,3626.81
16293,1129.74,375.495,3,2,160,244,53.33,376.58,171.0,0,0,2,375.5,2236.74,2236.74
12714,2275.1800000000003,653.44,3,2,115,171,38.33,758.39,489.33,0,0,2,653.44,4708.86,4708.86
16906,394.94,140.15,3,2,62,125,20.67,131.65,61.33,0,0,2,140.15,579.77,579.77
16987,629.45,208.2,3,2,35,82,11.67,209.82,34.33,0,0,2,208.2,1625.05,1625.05
17867,944.73,465.99,3,2,145,165,48.33,314.91,124.33,0,0,2,465.99,622.75,622.75
16249,1352.27,268.72,3,2,102,116,34.0,450.76,228.0,0,0,2,268.72,1800.07,1800.07
18125,943.49000000000012,193.515,3,2,115,193,38.33,314.5,231.33,0,0,2,193.51,1141.34,1141.34
15819,1585.4699999999998,472.91499999999996,3,2,145,153,48.33,528.49,379.67,0,0,2,472.91,1905.45,1905.45
14163,1659.3899999999999,623.76,3,2,87,116,29.0,553.13,196.33,0,0,2,623.76,2445.91,2445.91
14336,1114.3899999999999,289.985,3,2,78,153,26.0,371.46,329.67,0,0,2,289.99,1614.91,1614.91
15203,994.88000000000011,391.47,3,2,175,188,58.33,331.63,366.33,0,0,2,391.47,1827.8,1827.8
17059,1510.6699999999998,394.155,3,2,172,246,57.33,503.56,281.33,0,0,2,394.15,3095.04,3095.04
12910,1486.9,383.34,3,2,107,118,35.67,495.63,276.67,0,0,2,383.34,3075.04,3075.04
16016,809.06999999999994,217.65,3,2,170,243,56.67,269.69,103.33,0,0,2,217.65,1483.31,1483.31
17042,680.9,203.845,3,2,93,124,31.0,226.97,224.0,0,0,2,203.84,1044.38,1044.38
14976,425.26,134.655,3,2,130,203,43.33,141.75,37.0,0,0,2,134.66,765.86,765.86
16348,775.14,159.72,3,2,112,117,37.33,258.38,137.67,0,0,2,159.72,1469.45,1469.45
17191,1175.7,332.79499999999996,3,2,177,245,59.0,391.9,213.0,0,0,2,332.79,2095.13,2095.13
17133,2478.79,897.685,3,2,76,143,25.33,826.26,375.0,0,0,2,897.68,4892.24,4892.24
15453,485.01,143.95999999999998,3,2,56,64,18.67,161.67,88.33,0,0,2,143.96,1388.37,1388.37
18016,488.76,166.055,3,2,178,241,59.33,162.92,69.0,0,0,2,166.06,1483.56,1483.56
13865,383.34,130.01999999999998,3,2,153,166,51.0,127.78,51.33,0,0,2,130.02,501.56,501.56
16081,992.37,417.385,3,2,181,243,60.33,330.79,158.67,0,0,2,417.38,2806.9,2806.9
17966,594.43000000000006,223.715,3,2,110,138,36.67,198.14,390.33,0,0,2,223.72,1098.43,1098.43
14913,917.15000000000009,308.14,3,2,176,236,58.67,305.72,454.0,0,0,2,308.14,1227.43,1227.43
14077,310.4,96.64500000000001,3,2,92,151,30.67,103.47,49.33,0,0,2,96.65,499.42,499.42
14871,354.75,107.17500000000001,3,2,182,237,60.67,118.25,38.0,0,0,2,107.18,522.38,522.38
15656,563.63,160.33999999999997,3,2,106,161,35.33,187.88,67.33,0,0,2,160.34,748.5,748.5
14852,1634.21,571.905,3,2,112,129,37.33,544.74,337.67,0,0,2,571.9,2836.69,2836.69
14609,486.36,171.18,3,2,153,173,51.0,162.12,2102.0,0,0,2,171.18,601.56,601.56
14844,2257.6800000000003,691.565,3,2,118,118,39.33,752.56,433.67,0,0,2,691.57,3189.81,3189.81
16493,782.29,327.245,3,2,156,206,52.0,260.76,235.33,0,0,2,327.25,1329.66,1329.66
14004,2196.36,648.17000000000007,3,2,161,165,53.67,732.12,374.67,0,0,2,648.17,4582.64,4582.64
12429,2844.88,781.69,3,2,193,242,64.33,948.29,348.33,0,0,2,781.69,3750.4,3750.4
17227,473.75,165.75,3,2,196,245,65.33,157.92,98.67,0,0,2,165.75,939.32,939.32
15998,2106.26,621.43500000000006,3,2,191,239,63.67,702.09,458.0,0,0,2,621.44,3084.17,3084.17
13709,2327.12,926.21,3,2,188,192,62.67,775.71,485.0,0,0,2,926.21,6249.11,6249.11
15532,1161.94,402.795,3,2,227,235,75.67,387.31,120.67,0,0,2,402.8,1517.08,1517.08
16728,550.0,162.755,3,2,98,141,32.67,183.33,107.0,0,0,2,162.75,1054.67,1054.67
16242,841.64,315.14,3,2,112,154,37.33,280.55,124.67,0,0,2,315.14,3598.26,3598.26
16003,1793.9,306.45000000000005,3,2,225,236,75.0,597.97,198.33,0,0,2,306.45,2735.37,2735.37
15482,2103.5,689.93,3,2,193,235,64.33,701.17,230.33,0,0,2,689.93,6568.72,6568.72
14167,402.1,126.875,3,2,166,208,55.33,134.03,35.33,0,0,2,126.88,574.84,574.84
17750,839.06000000000006,258.03000000000003,3,2,31,41,10.33,279.69,598.33,0,0,2,258.03,1797.57,1797.57
14741,668.86,242.18,3,2,208,249,69.33,222.95,162.67,0,0,2,242.18,1400.34,1400.34
17837,360.56,120.38,3,2,15,40,5.0,120.19,33.67,0,0,2,120.38,1560.53,1560.53
14577,646.64,149.87,3,2,199,239,66.33,215.55,93.33,0,0,2,149.87,859.71,859.71
13982,1219.44,395.41999999999996,3,2,202,242,67.33,406.48,259.67,0,0,2,395.42,1861.11,1861.11
14506,831.66000000000008,280.98,3,2,207,246,69.0,277.22,85.67,0,0,2,280.98,2012.17,2012.17
17921,601.76,160.595,3,2,118,143,39.33,200.59,97.67,0,0,2,160.59,826.52,826.52
13285,1970.1,651.605,3,2,129,167,43.0,656.7,484.67,0,0,2,651.61,2709.12,2709.12
14657,628.99,106.45500000000001,3,2,171,203,57.0,209.66,112.67,0,0,2,106.46,838.27,838.27
14188,1090.3600000000001,346.17999999999995,3,2,156,187,52.0,363.45,199.33,0,0,2,346.18,2018.91,2018.91
16515,987.6099999999999,333.54999999999995,3,2,161,188,53.67,329.2,183.67,0,0,2,333.55,1627.13,1627.13
14409,1601.7299999999998,712.06499999999994,3,2,219,245,73.0,533.91,329.33,0,0,2,712.06,1908.25,1908.25
15493,1284.2,379.095,3,2,121,147,40.33,428.07,119.0,0,0,2,379.1,1967.25,1967.25
12619,1319.66,556.84,3,2,105,130,35.0,439.89,431.0,0,0,2,556.84,3214.81,3214.81
12928,1136.14,371.9,3,2,212,236,70.67,378.71,230.0,0,0,2,371.9,2062.7,2062.7
